Product,Quantity,Price,Date,Address,Total
Apple Airpods Headphones,1,150.0,2019-12-24 21:10:00,"211 1st St, Boston, MA 02215",150.0
Lightning Charging Cable,1,14.95,2019-12-28 21:56:00,"479 2nd St, Atlanta, GA 30301",14.95
Wired Headphones,1,11.99,2019-12-09 21:36:00,"20 Highland St, San Francisco, CA 94016",11.99
AAA Batteries (4-pack),2,2.99,2019-12-18 20:11:00,"958 Hickory St, Seattle, WA 98101",5.98
34in Ultrawide Monitor,1,379.99,2019-12-11 23:14:00,"134 Center St, Dallas, TX 75001",379.99
20in Monitor,1,109.99,2019-12-23 22:19:00,"903 Church St, Los Angeles, CA 90001",109.99
USB-C Charging Cable,1,11.95,2019-12-06 21:31:00,"578 7th St, San Francisco, CA 94016",11.95
USB-C Charging Cable,1,11.95,2019-12-08 13:33:00,"568 Walnut St, Los Angeles, CA 90001",11.95
Apple Airpods Headphones,1,150.0,2019-12-25 20:20:00,"359 4th St, Los Angeles, CA 90001",150.0
AA Batteries (4-pack),1,3.84,2019-12-28 00:13:00,"387 Hill St, San Francisco, CA 94016",3.84
AAA Batteries (4-pack),1,2.99,2019-12-26 17:12:00,"160 Jackson St, Boston, MA 02215",2.99
27in FHD Monitor,1,149.99,2019-12-27 10:09:00,"675 5th St, Seattle, WA 98101",149.99
USB-C Charging Cable,1,11.95,2019-12-23 16:26:00,"122 Spruce St, New York City, NY 10001",11.95
27in FHD Monitor,1,149.99,2019-12-12 21:34:00,"392 Madison St, Portland, ME 04101",149.99
27in FHD Monitor,1,149.99,2019-12-04 12:27:00,"203 Chestnut St, Atlanta, GA 30301",149.99
Wired Headphones,1,11.99,2019-12-05 12:32:00,"516 13th St, San Francisco, CA 94016",11.99
AAA Batteries (4-pack),1,2.99,2019-12-25 12:49:00,"236 Dogwood St, Dallas, TX 75001",2.99
Lightning Charging Cable,1,14.95,2019-12-11 17:34:00,"910 Meadow St, New York City, NY 10001",14.95
Apple Airpods Headphones,1,150.0,2019-12-08 01:01:00,"689 Jackson St, Seattle, WA 98101",150.0
AAA Batteries (4-pack),3,2.99,2019-12-19 15:29:00,"924 Forest St, San Francisco, CA 94016",8.97
Flatscreen TV,1,300.0,2019-12-08 21:55:00,"587 Meadow St, Atlanta, GA 30301",300.0
Wired Headphones,2,11.99,2019-12-07 15:26:00,"767 14th St, Atlanta, GA 30301",23.98
Apple Airpods Headphones,1,150.0,2019-12-25 18:28:00,"9 Jackson St, Boston, MA 02215",150.0
Apple Airpods Headphones,1,150.0,2019-12-18 18:16:00,"502 Hill St, San Francisco, CA 94016",150.0
Wired Headphones,1,11.99,2019-12-31 18:46:00,"800 10th St, San Francisco, CA 94016",11.99
27in FHD Monitor,1,149.99,2019-12-15 17:13:00,"80 Cherry St, Boston, MA 02215",149.99
Apple Airpods Headphones,1,150.0,2019-12-09 23:56:00,"609 12th St, Los Angeles, CA 90001",150.0
27in 4K Gaming Monitor,1,389.99,2019-12-02 04:20:00,"334 Hickory St, New York City, NY 10001",389.99
AA Batteries (4-pack),1,3.84,2019-12-07 20:28:00,"37 Willow St, Boston, MA 02215",3.84
Lightning Charging Cable,1,14.95,2019-12-23 19:11:00,"737 Elm St, New York City, NY 10001",14.95
Apple Airpods Headphones,1,150.0,2019-12-13 05:09:00,"374 Wilson St, New York City, NY 10001",150.0
USB-C Charging Cable,1,11.95,2019-12-24 12:23:00,"852 Dogwood St, Portland, OR 97035",11.95
Flatscreen TV,1,300.0,2019-12-28 12:55:00,"261 Johnson St, Austin, TX 73301",300.0
AAA Batteries (4-pack),1,2.99,2019-12-23 18:21:00,"105 Lakeview St, Boston, MA 02215",2.99
Wired Headphones,1,11.99,2019-12-01 19:54:00,"172 7th St, Dallas, TX 75001",11.99
Lightning Charging Cable,2,14.95,2019-12-28 11:27:00,"854 10th St, San Francisco, CA 94016",29.9
AAA Batteries (4-pack),3,2.99,2019-12-26 19:21:00,"679 Center St, Boston, MA 02215",8.97
34in Ultrawide Monitor,1,379.99,2019-12-18 15:01:00,"652 Pine St, Austin, TX 73301",379.99
27in FHD Monitor,1,149.99,2019-12-25 19:25:00,"786 Maple St, San Francisco, CA 94016",149.99
LG Dryer,1,600.0,2019-12-23 23:37:00,"753 Forest St, New York City, NY 10001",600.0
AAA Batteries (4-pack),1,2.99,2019-12-25 15:23:00,"316 West St, Austin, TX 73301",2.99
Lightning Charging Cable,1,14.95,2019-12-18 14:46:00,"129 Walnut St, Austin, TX 73301",14.95
Wired Headphones,1,11.99,2019-12-01 12:03:00,"125 12th St, Atlanta, GA 30301",11.99
AAA Batteries (4-pack),1,2.99,2019-12-29 00:40:00,"351 Lakeview St, Los Angeles, CA 90001",2.99
Bose SoundSport Headphones,1,99.99,2019-12-18 10:22:00,"528 River St, Los Angeles, CA 90001",99.99
Lightning Charging Cable,1,14.95,2019-12-02 10:57:00,"219 Elm St, Dallas, TX 75001",14.95
AA Batteries (4-pack),1,3.84,2019-12-10 18:57:00,"545 Elm St, Dallas, TX 75001",3.84
Apple Airpods Headphones,1,150.0,2019-12-23 18:09:00,"860 Cedar St, San Francisco, CA 94016",150.0
Wired Headphones,2,11.99,2019-12-16 12:49:00,"780 Dogwood St, Los Angeles, CA 90001",23.98
20in Monitor,1,109.99,2019-12-30 21:56:00,"637 Hickory St, Los Angeles, CA 90001",109.99
AAA Batteries (4-pack),2,2.99,2019-12-31 11:08:00,"750 Adams St, Dallas, TX 75001",5.98
AAA Batteries (4-pack),2,2.99,2019-12-23 11:54:00,"97 Spruce St, Seattle, WA 98101",5.98
Wired Headphones,1,11.99,2019-12-10 04:16:00,"123 Hill St, Los Angeles, CA 90001",11.99
Lightning Charging Cable,1,14.95,2019-12-13 21:21:00,"815 Jefferson St, Boston, MA 02215",14.95
27in 4K Gaming Monitor,1,389.99,2019-12-28 07:41:00,"343 Sunset St, Seattle, WA 98101",389.99
27in 4K Gaming Monitor,1,389.99,2019-12-27 17:39:00,"859 5th St, New York City, NY 10001",389.99
AAA Batteries (4-pack),1,2.99,2019-12-08 14:00:00,"405 Johnson St, Dallas, TX 75001",2.99
AAA Batteries (4-pack),1,2.99,2019-12-10 19:09:00,"998 Walnut St, Dallas, TX 75001",2.99
27in 4K Gaming Monitor,1,389.99,2019-12-09 09:37:00,"449 12th St, Dallas, TX 75001",389.99
Bose SoundSport Headphones,1,99.99,2019-12-21 19:25:00,"719 5th St, Los Angeles, CA 90001",99.99
AA Batteries (4-pack),3,3.84,2019-12-01 13:48:00,"978 1st St, Boston, MA 02215",11.52
USB-C Charging Cable,1,11.95,2019-12-24 02:00:00,"354 Pine St, San Francisco, CA 94016",11.95
Wired Headphones,1,11.99,2019-12-23 17:29:00,"204 11th St, New York City, NY 10001",11.99
AA Batteries (4-pack),1,3.84,2019-12-24 20:53:00,"750 12th St, New York City, NY 10001",3.84
Lightning Charging Cable,1,14.95,2019-12-04 14:28:00,"93 Forest St, Los Angeles, CA 90001",14.95
34in Ultrawide Monitor,1,379.99,2019-12-13 12:23:00,"709 Elm St, Boston, MA 02215",379.99
AAA Batteries (4-pack),1,2.99,2019-12-10 13:57:00,"26 6th St, New York City, NY 10001",2.99
Lightning Charging Cable,1,14.95,2019-12-10 16:53:00,"359 Pine St, Los Angeles, CA 90001",14.95
USB-C Charging Cable,1,11.95,2019-12-30 18:24:00,"810 Sunset St, Boston, MA 02215",11.95
USB-C Charging Cable,1,11.95,2019-12-29 16:12:00,"197 Highland St, Seattle, WA 98101",11.95
AAA Batteries (4-pack),1,2.99,2019-12-02 20:40:00,"139 Lake St, Portland, OR 97035",2.99
AA Batteries (4-pack),1,3.84,2019-12-21 12:33:00,"260 1st St, Dallas, TX 75001",3.84
Wired Headphones,1,11.99,2019-12-23 14:42:00,"788 Church St, Dallas, TX 75001",11.99
34in Ultrawide Monitor,1,379.99,2019-12-07 20:54:00,"992 Meadow St, Boston, MA 02215",379.99
Lightning Charging Cable,1,14.95,2019-12-11 07:47:00,"370 Madison St, Seattle, WA 98101",14.95
AAA Batteries (4-pack),1,2.99,2019-12-24 21:05:00,"373 1st St, San Francisco, CA 94016",2.99
AAA Batteries (4-pack),1,2.99,2019-12-01 15:14:00,"994 Sunset St, Portland, ME 04101",2.99
AA Batteries (4-pack),1,3.84,2019-12-31 11:00:00,"676 Lincoln St, Los Angeles, CA 90001",3.84
Lightning Charging Cable,1,14.95,2019-12-23 19:13:00,"144 7th St, Los Angeles, CA 90001",14.95
AA Batteries (4-pack),1,3.84,2019-12-30 11:26:00,"283 Lincoln St, Los Angeles, CA 90001",3.84
Wired Headphones,1,11.99,2019-12-16 08:57:00,"868 Maple St, Seattle, WA 98101",11.99
Apple Airpods Headphones,1,150.0,2019-12-18 13:43:00,"245 5th St, New York City, NY 10001",150.0
Lightning Charging Cable,2,14.95,2019-12-10 21:26:00,"350 Madison St, San Francisco, CA 94016",29.9
Flatscreen TV,1,300.0,2019-12-26 17:50:00,"490 River St, Los Angeles, CA 90001",300.0
AA Batteries (4-pack),1,3.84,2019-12-01 12:06:00,"812 Madison St, Atlanta, GA 30301",3.84
AA Batteries (4-pack),3,3.84,2019-12-19 11:24:00,"602 Sunset St, San Francisco, CA 94016",11.52
Bose SoundSport Headphones,1,99.99,2019-12-18 21:18:00,"540 Church St, San Francisco, CA 94016",99.99
iPhone,1,700.0,2019-12-22 13:24:00,"609 12th St, San Francisco, CA 94016",700.0
Bose SoundSport Headphones,1,99.99,2019-12-02 19:08:00,"937 12th St, Atlanta, GA 30301",99.99
USB-C Charging Cable,2,11.95,2019-12-01 09:04:00,"24 Sunset St, New York City, NY 10001",23.9
AAA Batteries (4-pack),1,2.99,2019-12-12 01:04:00,"264 Adams St, Portland, OR 97035",2.99
Lightning Charging Cable,1,14.95,2019-12-24 19:54:00,"225 Hill St, Atlanta, GA 30301",14.95
USB-C Charging Cable,1,11.95,2019-12-21 14:00:00,"835 Hickory St, New York City, NY 10001",11.95
34in Ultrawide Monitor,1,379.99,2019-12-11 17:02:00,"532 Washington St, Atlanta, GA 30301",379.99
Bose SoundSport Headphones,1,99.99,2019-12-28 13:25:00,"785 13th St, New York City, NY 10001",99.99
USB-C Charging Cable,1,11.95,2019-12-29 22:01:00,"349 4th St, New York City, NY 10001",11.95
AAA Batteries (4-pack),1,2.99,2019-12-28 14:39:00,"13 5th St, New York City, NY 10001",2.99
AAA Batteries (4-pack),1,2.99,2019-12-21 14:01:00,"825 10th St, Los Angeles, CA 90001",2.99
USB-C Charging Cable,2,11.95,2019-12-30 19:04:00,"136 10th St, New York City, NY 10001",23.9
AA Batteries (4-pack),1,3.84,2019-12-27 19:56:00,"797 Spruce St, Seattle, WA 98101",3.84
AAA Batteries (4-pack),1,2.99,2019-12-07 09:23:00,"337 Hill St, Los Angeles, CA 90001",2.99
Lightning Charging Cable,1,14.95,2019-12-07 21:54:00,"769 Center St, San Francisco, CA 94016",14.95
Lightning Charging Cable,1,14.95,2019-12-13 21:49:00,"16 Park St, Portland, ME 04101",14.95
Wired Headphones,2,11.99,2019-12-12 10:19:00,"691 Lincoln St, Seattle, WA 98101",23.98
AAA Batteries (4-pack),3,2.99,2019-12-12 10:19:00,"691 Lincoln St, Seattle, WA 98101",8.97
AAA Batteries (4-pack),1,2.99,2019-12-27 12:15:00,"892 Maple St, San Francisco, CA 94016",2.99
AA Batteries (4-pack),1,3.84,2019-12-12 19:00:00,"228 Lincoln St, Seattle, WA 98101",3.84
Bose SoundSport Headphones,1,99.99,2019-12-20 23:07:00,"527 13th St, Los Angeles, CA 90001",99.99
AAA Batteries (4-pack),1,2.99,2019-12-07 22:36:00,"114 Walnut St, Los Angeles, CA 90001",2.99
AAA Batteries (4-pack),2,2.99,2019-12-19 17:28:00,"826 North St, San Francisco, CA 94016",5.98
Apple Airpods Headphones,1,150.0,2019-12-13 10:25:00,"32 14th St, San Francisco, CA 94016",150.0
USB-C Charging Cable,1,11.95,2019-12-16 09:24:00,"475 4th St, San Francisco, CA 94016",11.95
Flatscreen TV,1,300.0,2019-12-07 07:11:00,"742 7th St, New York City, NY 10001",300.0
AAA Batteries (4-pack),1,2.99,2019-12-12 18:19:00,"868 Lakeview St, San Francisco, CA 94016",2.99
AAA Batteries (4-pack),2,2.99,2019-12-17 22:57:00,"157 5th St, San Francisco, CA 94016",5.98
Lightning Charging Cable,1,14.95,2019-12-06 16:28:00,"925 8th St, San Francisco, CA 94016",14.95
AA Batteries (4-pack),2,3.84,2019-12-31 20:05:00,"939 12th St, San Francisco, CA 94016",7.68
Google Phone,1,600.0,2019-12-09 09:44:00,"634 Maple St, Seattle, WA 98101",600.0
USB-C Charging Cable,1,11.95,2019-12-27 14:58:00,"5 Maple St, Seattle, WA 98101",11.95
Flatscreen TV,1,300.0,2019-12-18 14:16:00,"395 Center St, San Francisco, CA 94016",300.0
AA Batteries (4-pack),1,3.84,2019-12-29 20:15:00,"935 Ridge St, Seattle, WA 98101",3.84
AA Batteries (4-pack),1,3.84,2019-12-24 10:16:00,"179 Walnut St, San Francisco, CA 94016",3.84
ThinkPad Laptop,1,999.99,2019-12-22 14:05:00,"421 Chestnut St, Dallas, TX 75001",999.99
Google Phone,1,600.0,2019-12-22 14:46:00,"561 Maple St, Austin, TX 73301",600.0
Apple Airpods Headphones,1,150.0,2019-12-28 03:38:00,"812 Jefferson St, San Francisco, CA 94016",150.0
Bose SoundSport Headphones,1,99.99,2019-12-18 12:47:00,"977 9th St, Los Angeles, CA 90001",99.99
LG Washing Machine,1,600.0,2019-12-17 11:28:00,"462 Elm St, Los Angeles, CA 90001",600.0
Apple Airpods Headphones,1,150.0,2019-12-02 08:33:00,"89 Willow St, New York City, NY 10001",150.0
Macbook Pro Laptop,1,1700.0,2019-12-20 17:21:00,"64 2nd St, San Francisco, CA 94016",1700.0
AA Batteries (4-pack),1,3.84,2019-12-02 19:53:00,"173 Main St, Dallas, TX 75001",3.84
AAA Batteries (4-pack),1,2.99,2019-12-22 20:37:00,"323 Sunset St, Los Angeles, CA 90001",2.99
AAA Batteries (4-pack),1,2.99,2019-12-08 13:25:00,"858 Spruce St, Los Angeles, CA 90001",2.99
AA Batteries (4-pack),1,3.84,2019-12-09 18:45:00,"814 Lake St, Portland, ME 04101",3.84
Macbook Pro Laptop,1,1700.0,2019-12-22 15:17:00,"476 Church St, Austin, TX 73301",1700.0
Lightning Charging Cable,1,14.95,2019-12-24 18:32:00,"185 Meadow St, Seattle, WA 98101",14.95
AAA Batteries (4-pack),1,2.99,2019-12-11 12:13:00,"351 2nd St, Atlanta, GA 30301",2.99
USB-C Charging Cable,1,11.95,2019-12-12 06:08:00,"148 West St, Atlanta, GA 30301",11.95
Wired Headphones,1,11.99,2019-12-02 23:42:00,"651 Church St, Seattle, WA 98101",11.99
Bose SoundSport Headphones,1,99.99,2019-12-13 19:21:00,"896 1st St, Dallas, TX 75001",99.99
Bose SoundSport Headphones,1,99.99,2019-12-16 13:33:00,"739 Cherry St, Boston, MA 02215",99.99
20in Monitor,1,109.99,2019-12-05 12:21:00,"455 Cherry St, San Francisco, CA 94016",109.99
Apple Airpods Headphones,1,150.0,2019-12-13 15:12:00,"576 Forest St, Portland, OR 97035",150.0
Lightning Charging Cable,1,14.95,2019-12-30 10:15:00,"132 6th St, Atlanta, GA 30301",14.95
Bose SoundSport Headphones,1,99.99,2019-12-19 23:07:00,"959 Chestnut St, Boston, MA 02215",99.99
Wired Headphones,1,11.99,2019-12-25 17:41:00,"756 12th St, Seattle, WA 98101",11.99
Wired Headphones,1,11.99,2019-12-07 14:39:00,"713 11th St, San Francisco, CA 94016",11.99
USB-C Charging Cable,1,11.95,2019-12-01 18:05:00,"113 Lincoln St, San Francisco, CA 94016",11.95
Google Phone,1,600.0,2019-12-29 19:24:00,"199 2nd St, Seattle, WA 98101",600.0
USB-C Charging Cable,1,11.95,2019-12-19 12:43:00,"986 2nd St, San Francisco, CA 94016",11.95
USB-C Charging Cable,1,11.95,2019-12-13 15:27:00,"214 Maple St, Los Angeles, CA 90001",11.95
34in Ultrawide Monitor,1,379.99,2019-12-04 18:12:00,"93 4th St, Los Angeles, CA 90001",379.99
AA Batteries (4-pack),1,3.84,2019-12-19 09:00:00,"200 Elm St, Seattle, WA 98101",3.84
Wired Headphones,1,11.99,2019-12-04 19:30:00,"166 Walnut St, Portland, ME 04101",11.99
USB-C Charging Cable,1,11.95,2019-12-17 19:46:00,"201 Center St, Austin, TX 73301",11.95
USB-C Charging Cable,1,11.95,2019-12-16 12:07:00,"399 1st St, Los Angeles, CA 90001",11.95
AAA Batteries (4-pack),1,2.99,2019-12-09 09:34:00,"361 Hill St, New York City, NY 10001",2.99
AA Batteries (4-pack),2,3.84,2019-12-28 07:44:00,"449 Wilson St, San Francisco, CA 94016",7.68
AAA Batteries (4-pack),2,2.99,2019-12-05 11:54:00,"857 Elm St, Boston, MA 02215",5.98
USB-C Charging Cable,1,11.95,2019-12-12 18:22:00,"239 Church St, New York City, NY 10001",11.95
27in 4K Gaming Monitor,2,389.99,2019-12-29 11:56:00,"18 North St, Boston, MA 02215",779.98
34in Ultrawide Monitor,1,379.99,2019-12-23 15:45:00,"790 Sunset St, San Francisco, CA 94016",379.99
Lightning Charging Cable,1,14.95,2019-12-13 15:53:00,"341 11th St, Portland, OR 97035",14.95
Apple Airpods Headphones,1,150.0,2019-12-01 21:28:00,"344 9th St, New York City, NY 10001",150.0
Lightning Charging Cable,1,14.95,2019-12-21 08:25:00,"86 Sunset St, Los Angeles, CA 90001",14.95
iPhone,1,700.0,2019-12-04 23:33:00,"868 Madison St, Austin, TX 73301",700.0
USB-C Charging Cable,1,11.95,2019-12-18 23:26:00,"931 2nd St, Los Angeles, CA 90001",11.95
34in Ultrawide Monitor,1,379.99,2019-12-27 08:53:00,"411 Jefferson St, Boston, MA 02215",379.99
Wired Headphones,3,11.99,2019-12-16 19:52:00,"974 Maple St, Los Angeles, CA 90001",35.97
Wired Headphones,1,11.99,2019-12-02 21:29:00,"213 Madison St, New York City, NY 10001",11.99
Wired Headphones,1,11.99,2019-12-02 19:03:00,"240 North St, Portland, ME 04101",11.99
Bose SoundSport Headphones,1,99.99,2019-12-28 15:58:00,"513 1st St, Los Angeles, CA 90001",99.99
Lightning Charging Cable,1,14.95,2019-12-07 12:19:00,"422 Lakeview St, Atlanta, GA 30301",14.95
AAA Batteries (4-pack),1,2.99,2019-12-06 15:08:00,"378 Walnut St, Los Angeles, CA 90001",2.99
Wired Headphones,1,11.99,2019-12-11 18:47:00,"637 2nd St, Seattle, WA 98101",11.99
Lightning Charging Cable,1,14.95,2019-12-06 20:31:00,"788 1st St, Boston, MA 02215",14.95
AAA Batteries (4-pack),2,2.99,2019-12-15 14:24:00,"863 Main St, San Francisco, CA 94016",5.98
27in FHD Monitor,1,149.99,2019-12-23 22:18:00,"457 River St, San Francisco, CA 94016",149.99
Lightning Charging Cable,1,14.95,2019-12-21 11:17:00,"524 Church St, Los Angeles, CA 90001",14.95
ThinkPad Laptop,1,999.99,2019-12-28 15:49:00,"40 South St, Seattle, WA 98101",999.99
AAA Batteries (4-pack),1,2.99,2019-12-14 23:41:00,"942 Wilson St, San Francisco, CA 94016",2.99
Wired Headphones,1,11.99,2019-12-03 23:40:00,"578 North St, Atlanta, GA 30301",11.99
USB-C Charging Cable,1,11.95,2019-12-08 16:45:00,"990 Forest St, Austin, TX 73301",11.95
AA Batteries (4-pack),1,3.84,2019-12-30 13:53:00,"181 Center St, Los Angeles, CA 90001",3.84
AA Batteries (4-pack),1,3.84,2019-12-31 17:35:00,"562 Johnson St, Portland, OR 97035",3.84
Flatscreen TV,1,300.0,2019-12-03 05:32:00,"710 Meadow St, San Francisco, CA 94016",300.0
USB-C Charging Cable,1,11.95,2019-12-07 11:10:00,"314 Jackson St, Seattle, WA 98101",11.95
AAA Batteries (4-pack),1,2.99,2019-12-20 16:44:00,"536 Spruce St, San Francisco, CA 94016",2.99
AAA Batteries (4-pack),1,2.99,2019-12-20 16:44:00,"536 Spruce St, San Francisco, CA 94016",2.99
Lightning Charging Cable,1,14.95,2019-12-18 05:58:00,"58 Spruce St, Atlanta, GA 30301",14.95
AAA Batteries (4-pack),1,2.99,2019-12-17 14:27:00,"661 Washington St, Boston, MA 02215",2.99
Apple Airpods Headphones,1,150.0,2019-12-10 16:02:00,"224 Maple St, Austin, TX 73301",150.0
Bose SoundSport Headphones,1,99.99,2019-12-26 16:46:00,"115 12th St, San Francisco, CA 94016",99.99
AAA Batteries (4-pack),1,2.99,2019-12-18 21:55:00,"770 North St, Dallas, TX 75001",2.99
20in Monitor,1,109.99,2019-12-21 15:51:00,"792 6th St, San Francisco, CA 94016",109.99
AA Batteries (4-pack),1,3.84,2019-12-29 12:45:00,"846 Lake St, Austin, TX 73301",3.84
iPhone,1,700.0,2019-12-15 13:23:00,"591 Maple St, Seattle, WA 98101",700.0
Lightning Charging Cable,1,14.95,2019-12-15 13:23:00,"591 Maple St, Seattle, WA 98101",14.95
AAA Batteries (4-pack),2,2.99,2019-12-07 20:37:00,"947 Lake St, San Francisco, CA 94016",5.98
AAA Batteries (4-pack),1,2.99,2019-12-16 15:25:00,"691 Maple St, San Francisco, CA 94016",2.99
Lightning Charging Cable,1,14.95,2019-12-18 13:01:00,"632 2nd St, Dallas, TX 75001",14.95
34in Ultrawide Monitor,1,379.99,2019-12-24 14:33:00,"4 North St, New York City, NY 10001",379.99
27in FHD Monitor,1,149.99,2019-12-13 23:29:00,"138 5th St, Seattle, WA 98101",149.99
Wired Headphones,1,11.99,2019-12-12 06:20:00,"255 Walnut St, San Francisco, CA 94016",11.99
27in 4K Gaming Monitor,1,389.99,2019-12-04 13:13:00,"422 West St, Austin, TX 73301",389.99
Wired Headphones,1,11.99,2019-12-19 10:54:00,"648 Walnut St, Seattle, WA 98101",11.99
Lightning Charging Cable,1,14.95,2019-12-24 14:43:00,"15 Jackson St, Boston, MA 02215",14.95
AA Batteries (4-pack),1,3.84,2019-12-20 20:39:00,"92 Forest St, Los Angeles, CA 90001",3.84
USB-C Charging Cable,1,11.95,2019-12-07 05:57:00,"49 1st St, Atlanta, GA 30301",11.95
AA Batteries (4-pack),3,3.84,2019-12-07 13:17:00,"436 South St, Seattle, WA 98101",11.52
AAA Batteries (4-pack),3,2.99,2019-12-12 14:38:00,"937 North St, San Francisco, CA 94016",8.97
USB-C Charging Cable,1,11.95,2019-12-08 18:51:00,"668 Cedar St, Los Angeles, CA 90001",11.95
AA Batteries (4-pack),1,3.84,2019-12-15 04:52:00,"715 4th St, San Francisco, CA 94016",3.84
Apple Airpods Headphones,1,150.0,2019-12-14 22:27:00,"494 Church St, Seattle, WA 98101",150.0
Bose SoundSport Headphones,1,99.99,2019-12-05 20:11:00,"839 Dogwood St, New York City, NY 10001",99.99
Lightning Charging Cable,1,14.95,2019-12-22 10:54:00,"913 12th St, Atlanta, GA 30301",14.95
20in Monitor,1,109.99,2019-12-12 10:15:00,"586 Walnut St, Los Angeles, CA 90001",109.99
Wired Headphones,1,11.99,2019-12-14 13:37:00,"217 Elm St, Portland, OR 97035",11.99
Lightning Charging Cable,2,14.95,2019-12-10 07:17:00,"88 5th St, Los Angeles, CA 90001",29.9
iPhone,1,700.0,2019-12-16 23:11:00,"696 Meadow St, Portland, OR 97035",700.0
AAA Batteries (4-pack),1,2.99,2019-12-14 00:46:00,"373 Maple St, Portland, OR 97035",2.99
Wired Headphones,1,11.99,2019-12-29 10:35:00,"673 Cherry St, New York City, NY 10001",11.99
Wired Headphones,1,11.99,2019-12-07 14:44:00,"821 Walnut St, San Francisco, CA 94016",11.99
Google Phone,1,600.0,2019-12-16 20:49:00,"450 Wilson St, Seattle, WA 98101",600.0
Bose SoundSport Headphones,1,99.99,2019-12-16 20:49:00,"450 Wilson St, Seattle, WA 98101",99.99
USB-C Charging Cable,1,11.95,2019-12-01 20:48:00,"900 Spruce St, San Francisco, CA 94016",11.95
iPhone,1,700.0,2019-12-19 16:42:00,"492 South St, Los Angeles, CA 90001",700.0
Lightning Charging Cable,1,14.95,2019-12-19 16:42:00,"492 South St, Los Angeles, CA 90001",14.95
ThinkPad Laptop,1,999.99,2019-12-13 20:58:00,"774 Meadow St, San Francisco, CA 94016",999.99
ThinkPad Laptop,1,999.99,2019-12-27 10:08:00,"865 Jefferson St, Dallas, TX 75001",999.99
Lightning Charging Cable,1,14.95,2019-12-19 23:55:00,"644 9th St, Seattle, WA 98101",14.95
Flatscreen TV,1,300.0,2019-12-08 17:53:00,"113 7th St, Boston, MA 02215",300.0
34in Ultrawide Monitor,1,379.99,2019-12-04 08:20:00,"533 Highland St, New York City, NY 10001",379.99
Lightning Charging Cable,1,14.95,2019-12-06 16:10:00,"29 5th St, Los Angeles, CA 90001",14.95
Lightning Charging Cable,1,14.95,2019-12-19 17:42:00,"437 6th St, Portland, OR 97035",14.95
ThinkPad Laptop,1,999.99,2019-12-02 15:11:00,"177 Willow St, San Francisco, CA 94016",999.99
Lightning Charging Cable,1,14.95,2019-12-28 08:03:00,"14 2nd St, San Francisco, CA 94016",14.95
USB-C Charging Cable,1,11.95,2019-12-18 15:35:00,"98 Lake St, San Francisco, CA 94016",11.95
USB-C Charging Cable,1,11.95,2019-12-04 11:23:00,"884 Willow St, San Francisco, CA 94016",11.95
Bose SoundSport Headphones,1,99.99,2019-12-19 19:19:00,"280 Spruce St, New York City, NY 10001",99.99
USB-C Charging Cable,1,11.95,2019-12-30 20:45:00,"927 Center St, Los Angeles, CA 90001",11.95
USB-C Charging Cable,1,11.95,2019-12-09 14:25:00,"278 Church St, Boston, MA 02215",11.95
34in Ultrawide Monitor,1,379.99,2019-12-09 18:26:00,"384 West St, Los Angeles, CA 90001",379.99
27in FHD Monitor,1,149.99,2019-12-22 17:09:00,"590 Adams St, San Francisco, CA 94016",149.99
27in 4K Gaming Monitor,1,389.99,2019-12-04 15:07:00,"212 West St, Dallas, TX 75001",389.99
34in Ultrawide Monitor,1,379.99,2019-12-13 11:22:00,"795 Johnson St, Boston, MA 02215",379.99
USB-C Charging Cable,1,11.95,2019-12-08 13:17:00,"604 2nd St, New York City, NY 10001",11.95
27in FHD Monitor,2,149.99,2019-12-24 14:45:00,"563 Maple St, Atlanta, GA 30301",299.98
AAA Batteries (4-pack),3,2.99,2019-12-11 12:43:00,"602 Lincoln St, Austin, TX 73301",8.97
Lightning Charging Cable,1,14.95,2019-12-13 20:43:00,"418 Lincoln St, San Francisco, CA 94016",14.95
AAA Batteries (4-pack),3,2.99,2019-12-02 10:39:00,"135 Elm St, Dallas, TX 75001",8.97
Macbook Pro Laptop,1,1700.0,2019-12-19 18:21:00,"207 5th St, San Francisco, CA 94016",1700.0
USB-C Charging Cable,1,11.95,2019-12-12 18:09:00,"657 Center St, Los Angeles, CA 90001",11.95
27in FHD Monitor,1,149.99,2019-12-30 19:56:00,"510 7th St, San Francisco, CA 94016",149.99
USB-C Charging Cable,1,11.95,2019-12-25 16:18:00,"626 Lakeview St, Seattle, WA 98101",11.95
34in Ultrawide Monitor,1,379.99,2019-12-16 11:45:00,"188 Johnson St, New York City, NY 10001",379.99
Macbook Pro Laptop,1,1700.0,2019-12-11 11:16:00,"777 Church St, Boston, MA 02215",1700.0
34in Ultrawide Monitor,1,379.99,2019-12-02 10:35:00,"876 Maple St, Los Angeles, CA 90001",379.99
AAA Batteries (4-pack),2,2.99,2019-12-22 20:38:00,"502 Lake St, New York City, NY 10001",5.98
Google Phone,1,600.0,2019-12-08 13:19:00,"39 Washington St, Dallas, TX 75001",600.0
20in Monitor,1,109.99,2019-12-21 00:40:00,"321 Johnson St, Dallas, TX 75001",109.99
USB-C Charging Cable,1,11.95,2019-12-12 16:42:00,"948 Willow St, San Francisco, CA 94016",11.95
