Product,Quantity,Price,Date,Address,Total
Lightning Charging Cable,1,14.95,2019-12-06 19:18:00,"298 Lincoln St, Boston, MA 02215",14.95
USB-C Charging Cable,1,11.95,2019-12-11 04:19:00,"867 Church St, New York City, NY 10001",11.95
Wired Headphones,1,11.99,2019-12-23 13:31:00,"502 Forest St, Dallas, TX 75001",11.99
34in Ultrawide Monitor,1,379.99,2019-12-19 13:19:00,"235 Adams St, San Francisco, CA 94016",379.99
Bose SoundSport Headphones,1,99.99,2019-12-29 02:40:00,"440 Elm St, New York City, NY 10001",99.99
Macbook Pro Laptop,1,1700.0,2019-12-21 17:48:00,"678 Wilson St, Los Angeles, CA 90001",1700.0
Lightning Charging Cable,1,14.95,2019-12-09 18:21:00,"787 Elm St, San Francisco, CA 94016",14.95
Bose SoundSport Headphones,1,99.99,2019-12-09 18:21:00,"787 Elm St, San Francisco, CA 94016",99.99
Google Phone,1,600.0,2019-12-07 18:22:00,"388 9th St, Seattle, WA 98101",600.0
AAA Batteries (4-pack),1,2.99,2019-12-05 20:25:00,"62 Highland St, Los Angeles, CA 90001",2.99
iPhone,1,700.0,2019-12-16 21:21:00,"897 Main St, New York City, NY 10001",700.0
Apple Airpods Headphones,1,150.0,2019-12-16 21:21:00,"897 Main St, New York City, NY 10001",150.0
27in 4K Gaming Monitor,1,389.99,2019-12-19 18:09:00,"995 13th St, Boston, MA 02215",389.99
USB-C Charging Cable,1,11.95,2019-12-06 13:01:00,"996 Elm St, Portland, OR 97035",11.95
Google Phone,1,600.0,2019-12-07 09:04:00,"171 Adams St, Los Angeles, CA 90001",600.0
27in FHD Monitor,1,149.99,2019-12-01 23:00:00,"662 Highland St, New York City, NY 10001",149.99
AAA Batteries (4-pack),2,2.99,2019-12-08 23:12:00,"926 5th St, Seattle, WA 98101",5.98
Apple Airpods Headphones,1,150.0,2019-12-04 14:00:00,"205 Cherry St, New York City, NY 10001",150.0
AA Batteries (4-pack),1,3.84,2019-12-28 13:13:00,"19 Sunset St, New York City, NY 10001",3.84
USB-C Charging Cable,1,11.95,2019-12-20 19:21:00,"879 River St, Seattle, WA 98101",11.95
Lightning Charging Cable,1,14.95,2019-12-20 19:21:00,"879 River St, Seattle, WA 98101",14.95
Apple Airpods Headphones,1,150.0,2019-12-11 21:25:00,"205 Elm St, Los Angeles, CA 90001",150.0
Lightning Charging Cable,1,14.95,2019-12-08 20:30:00,"150 Ridge St, Austin, TX 73301",14.95
AA Batteries (4-pack),1,3.84,2019-12-25 10:59:00,"423 Johnson St, Los Angeles, CA 90001",3.84
Lightning Charging Cable,1,14.95,2019-12-10 20:30:00,"150 Lake St, Austin, TX 73301",14.95
AAA Batteries (4-pack),1,2.99,2019-12-15 11:41:00,"46 12th St, Boston, MA 02215",2.99
USB-C Charging Cable,1,11.95,2019-12-02 22:57:00,"251 River St, Portland, ME 04101",11.95
Wired Headphones,1,11.99,2019-12-08 16:48:00,"480 Hickory St, Los Angeles, CA 90001",11.99
Wired Headphones,1,11.99,2019-12-09 14:18:00,"348 Willow St, New York City, NY 10001",11.99
AAA Batteries (4-pack),1,2.99,2019-12-13 09:53:00,"638 1st St, New York City, NY 10001",2.99
Lightning Charging Cable,1,14.95,2019-12-31 09:36:00,"647 Jackson St, San Francisco, CA 94016",14.95
27in FHD Monitor,1,149.99,2019-12-12 17:23:00,"971 7th St, Dallas, TX 75001",149.99
Lightning Charging Cable,1,14.95,2019-12-01 10:12:00,"856 Hill St, Atlanta, GA 30301",14.95
AA Batteries (4-pack),2,3.84,2019-12-09 16:44:00,"429 Madison St, Los Angeles, CA 90001",7.68
Wired Headphones,1,11.99,2019-12-24 12:00:00,"196 Washington St, Portland, OR 97035",11.99
AAA Batteries (4-pack),4,2.99,2019-12-22 10:18:00,"298 9th St, Los Angeles, CA 90001",11.96
ThinkPad Laptop,1,999.99,2019-12-29 07:26:00,"810 Lincoln St, Boston, MA 02215",999.99
iPhone,1,700.0,2019-12-10 22:31:00,"111 Hickory St, Seattle, WA 98101",700.0
AA Batteries (4-pack),2,3.84,2019-12-28 18:46:00,"158 Lake St, Austin, TX 73301",7.68
Bose SoundSport Headphones,1,99.99,2019-12-15 20:49:00,"977 Wilson St, New York City, NY 10001",99.99
Wired Headphones,1,11.99,2019-12-29 21:37:00,"119 11th St, Seattle, WA 98101",11.99
Apple Airpods Headphones,1,150.0,2019-12-08 09:26:00,"542 Maple St, New York City, NY 10001",150.0
27in FHD Monitor,1,149.99,2019-12-29 09:38:00,"982 Cherry St, Portland, OR 97035",149.99
Bose SoundSport Headphones,1,99.99,2019-12-27 09:45:00,"601 Lakeview St, Atlanta, GA 30301",99.99
Wired Headphones,1,11.99,2019-12-11 17:56:00,"893 Cedar St, San Francisco, CA 94016",11.99
ThinkPad Laptop,1,999.99,2019-12-23 14:22:00,"236 Cherry St, San Francisco, CA 94016",999.99
AAA Batteries (4-pack),1,2.99,2019-12-16 17:47:00,"307 Chestnut St, Boston, MA 02215",2.99
Apple Airpods Headphones,1,150.0,2019-12-09 14:42:00,"764 Hickory St, Boston, MA 02215",150.0
AA Batteries (4-pack),4,3.84,2019-12-17 15:07:00,"958 North St, Portland, OR 97035",15.36
Wired Headphones,1,11.99,2019-12-31 21:58:00,"275 Meadow St, Dallas, TX 75001",11.99
Bose SoundSport Headphones,1,99.99,2019-12-06 10:27:00,"864 Dogwood St, Austin, TX 73301",99.99
USB-C Charging Cable,1,11.95,2019-12-22 08:18:00,"220 Lake St, Portland, OR 97035",11.95
27in 4K Gaming Monitor,1,389.99,2019-12-08 02:23:00,"468 Sunset St, New York City, NY 10001",389.99
Apple Airpods Headphones,1,150.0,2019-12-13 12:26:00,"472 Walnut St, Los Angeles, CA 90001",150.0
Apple Airpods Headphones,1,150.0,2019-12-11 12:22:00,"661 Chestnut St, Seattle, WA 98101",150.0
Google Phone,1,600.0,2019-12-21 15:45:00,"322 5th St, San Francisco, CA 94016",600.0
USB-C Charging Cable,1,11.95,2019-12-21 15:45:00,"322 5th St, San Francisco, CA 94016",11.95
27in FHD Monitor,1,149.99,2019-12-14 13:50:00,"860 Forest St, Boston, MA 02215",149.99
AA Batteries (4-pack),1,3.84,2019-12-11 19:16:00,"549 Park St, Dallas, TX 75001",3.84
AA Batteries (4-pack),2,3.84,2019-12-07 14:04:00,"937 Hill St, Austin, TX 73301",7.68
USB-C Charging Cable,1,11.95,2019-12-22 12:43:00,"688 Madison St, Atlanta, GA 30301",11.95
Bose SoundSport Headphones,1,99.99,2019-12-14 07:34:00,"659 14th St, Dallas, TX 75001",99.99
AAA Batteries (4-pack),1,2.99,2019-12-25 14:35:00,"863 Forest St, San Francisco, CA 94016",2.99
Apple Airpods Headphones,1,150.0,2019-12-04 11:28:00,"305 Madison St, Boston, MA 02215",150.0
Apple Airpods Headphones,1,150.0,2019-12-04 08:51:00,"840 Main St, San Francisco, CA 94016",150.0
Lightning Charging Cable,1,14.95,2019-12-17 23:43:00,"459 11th St, Atlanta, GA 30301",14.95
20in Monitor,1,109.99,2019-12-19 19:25:00,"202 Washington St, New York City, NY 10001",109.99
Vareebadd Phone,1,400.0,2019-12-23 09:20:00,"303 Ridge St, Austin, TX 73301",400.0
Google Phone,1,600.0,2019-12-06 22:03:00,"746 Ridge St, Los Angeles, CA 90001",600.0
Bose SoundSport Headphones,1,99.99,2019-12-28 08:55:00,"56 1st St, San Francisco, CA 94016",99.99
AA Batteries (4-pack),1,3.84,2019-12-19 14:56:00,"78 Hickory St, San Francisco, CA 94016",3.84
USB-C Charging Cable,1,11.95,2019-12-13 10:35:00,"354 Elm St, San Francisco, CA 94016",11.95
34in Ultrawide Monitor,1,379.99,2019-12-22 11:43:00,"732 Highland St, New York City, NY 10001",379.99
Apple Airpods Headphones,1,150.0,2019-12-04 20:08:00,"6 4th St, San Francisco, CA 94016",150.0
USB-C Charging Cable,1,11.95,2019-12-22 18:27:00,"982 Cedar St, Dallas, TX 75001",11.95
27in 4K Gaming Monitor,1,389.99,2019-12-06 01:31:00,"626 9th St, Portland, ME 04101",389.99
Wired Headphones,1,11.99,2019-12-16 08:54:00,"123 South St, Los Angeles, CA 90001",11.99
27in 4K Gaming Monitor,1,389.99,2019-12-31 23:04:00,"445 Cedar St, Los Angeles, CA 90001",389.99
AA Batteries (4-pack),1,3.84,2019-12-07 08:03:00,"462 1st St, New York City, NY 10001",3.84
Macbook Pro Laptop,1,1700.0,2019-12-18 11:41:00,"763 Cherry St, San Francisco, CA 94016",1700.0
AAA Batteries (4-pack),2,2.99,2019-12-04 00:04:00,"189 1st St, San Francisco, CA 94016",5.98
27in FHD Monitor,1,149.99,2019-12-04 14:26:00,"414 Pine St, Portland, ME 04101",149.99
iPhone,1,700.0,2019-12-04 07:37:00,"498 8th St, New York City, NY 10001",700.0
Bose SoundSport Headphones,1,99.99,2019-12-19 08:02:00,"363 Center St, Atlanta, GA 30301",99.99
Apple Airpods Headphones,1,150.0,2019-12-28 19:02:00,"598 West St, San Francisco, CA 94016",150.0
AA Batteries (4-pack),2,3.84,2019-12-22 12:07:00,"103 Dogwood St, Boston, MA 02215",7.68
AA Batteries (4-pack),4,3.84,2019-12-27 15:07:00,"302 Johnson St, Seattle, WA 98101",15.36
AA Batteries (4-pack),1,3.84,2019-12-28 18:34:00,"692 Meadow St, Boston, MA 02215",3.84
Lightning Charging Cable,1,14.95,2019-12-09 08:25:00,"238 South St, Austin, TX 73301",14.95
Apple Airpods Headphones,1,150.0,2019-12-19 15:01:00,"167 Meadow St, Austin, TX 73301",150.0
Apple Airpods Headphones,1,150.0,2019-12-17 15:21:00,"521 Jackson St, Los Angeles, CA 90001",150.0
Apple Airpods Headphones,1,150.0,2019-12-19 15:33:00,"958 2nd St, Los Angeles, CA 90001",150.0
AA Batteries (4-pack),1,3.84,2019-12-13 06:20:00,"456 Highland St, San Francisco, CA 94016",3.84
Bose SoundSport Headphones,1,99.99,2019-12-30 17:36:00,"786 Cherry St, Austin, TX 73301",99.99
Lightning Charging Cable,2,14.95,2019-12-10 19:23:00,"807 8th St, Boston, MA 02215",29.9
Apple Airpods Headphones,1,150.0,2019-12-27 22:39:00,"891 Hill St, San Francisco, CA 94016",150.0
27in 4K Gaming Monitor,1,389.99,2019-12-14 19:47:00,"482 Center St, Los Angeles, CA 90001",389.99
Flatscreen TV,1,300.0,2019-12-04 21:52:00,"891 Ridge St, Dallas, TX 75001",300.0
Google Phone,1,600.0,2019-12-28 20:07:00,"351 9th St, Austin, TX 73301",600.0
USB-C Charging Cable,1,11.95,2019-12-29 18:38:00,"900 Lake St, Seattle, WA 98101",11.95
USB-C Charging Cable,1,11.95,2019-12-19 09:22:00,"45 Park St, Austin, TX 73301",11.95
AA Batteries (4-pack),1,3.84,2019-12-27 10:41:00,"158 Washington St, Seattle, WA 98101",3.84
AA Batteries (4-pack),1,3.84,2019-12-05 15:49:00,"444 8th St, Los Angeles, CA 90001",3.84
iPhone,1,700.0,2019-12-01 10:44:00,"466 2nd St, Los Angeles, CA 90001",700.0
USB-C Charging Cable,1,11.95,2019-12-23 16:13:00,"84 Lakeview St, San Francisco, CA 94016",11.95
AA Batteries (4-pack),2,3.84,2019-12-11 15:04:00,"993 4th St, Los Angeles, CA 90001",7.68
27in FHD Monitor,1,149.99,2019-12-02 10:35:00,"611 Chestnut St, San Francisco, CA 94016",149.99
ThinkPad Laptop,1,999.99,2019-12-05 18:37:00,"544 6th St, San Francisco, CA 94016",999.99
Lightning Charging Cable,1,14.95,2019-12-30 10:09:00,"184 Center St, New York City, NY 10001",14.95
USB-C Charging Cable,1,11.95,2019-12-14 11:00:00,"128 Spruce St, Austin, TX 73301",11.95
USB-C Charging Cable,1,11.95,2019-12-09 13:13:00,"843 Washington St, New York City, NY 10001",11.95
USB-C Charging Cable,1,11.95,2019-12-29 17:51:00,"825 Johnson St, Los Angeles, CA 90001",11.95
34in Ultrawide Monitor,1,379.99,2019-12-07 19:30:00,"263 Adams St, Atlanta, GA 30301",379.99
USB-C Charging Cable,1,11.95,2019-12-26 18:04:00,"354 Adams St, Boston, MA 02215",11.95
Lightning Charging Cable,1,14.95,2019-12-08 15:10:00,"449 13th St, New York City, NY 10001",14.95
Apple Airpods Headphones,1,150.0,2019-12-02 16:49:00,"618 Main St, Austin, TX 73301",150.0
AAA Batteries (4-pack),1,2.99,2019-12-28 14:54:00,"123 Washington St, New York City, NY 10001",2.99
Flatscreen TV,1,300.0,2019-12-04 16:24:00,"722 Forest St, New York City, NY 10001",300.0
Wired Headphones,1,11.99,2019-12-09 12:28:00,"90 12th St, Boston, MA 02215",11.99
Lightning Charging Cable,1,14.95,2019-12-02 20:36:00,"308 8th St, New York City, NY 10001",14.95
Apple Airpods Headphones,1,150.0,2019-12-23 21:43:00,"869 Maple St, Atlanta, GA 30301",150.0
Lightning Charging Cable,1,14.95,2019-12-13 07:29:00,"399 14th St, Austin, TX 73301",14.95
AA Batteries (4-pack),2,3.84,2019-12-02 21:20:00,"699 Jackson St, Portland, OR 97035",7.68
USB-C Charging Cable,3,11.95,2019-12-12 10:04:00,"690 Dogwood St, San Francisco, CA 94016",35.849999999999994
ThinkPad Laptop,1,999.99,2019-12-14 03:10:00,"566 Lincoln St, San Francisco, CA 94016",999.99
Bose SoundSport Headphones,1,99.99,2019-12-03 13:05:00,"714 11th St, Seattle, WA 98101",99.99
Apple Airpods Headphones,1,150.0,2019-12-07 21:00:00,"546 Willow St, San Francisco, CA 94016",150.0
AA Batteries (4-pack),3,3.84,2019-12-09 23:55:00,"388 Wilson St, Austin, TX 73301",11.52
Wired Headphones,1,11.99,2019-12-13 15:58:00,"896 West St, San Francisco, CA 94016",11.99
Bose SoundSport Headphones,1,99.99,2019-12-14 10:02:00,"220 Adams St, Austin, TX 73301",99.99
Wired Headphones,1,11.99,2019-12-21 19:59:00,"271 Adams St, New York City, NY 10001",11.99
Lightning Charging Cable,1,14.95,2019-12-08 23:54:00,"615 Wilson St, San Francisco, CA 94016",14.95
Google Phone,1,600.0,2019-12-11 18:04:00,"229 Pine St, San Francisco, CA 94016",600.0
Wired Headphones,1,11.99,2019-12-11 18:04:00,"229 Pine St, San Francisco, CA 94016",11.99
Lightning Charging Cable,1,14.95,2019-12-01 15:05:00,"36 5th St, New York City, NY 10001",14.95
iPhone,1,700.0,2019-12-01 11:47:00,"350 Center St, Boston, MA 02215",700.0
27in FHD Monitor,1,149.99,2019-12-11 14:52:00,"173 Cherry St, Dallas, TX 75001",149.99
Flatscreen TV,1,300.0,2019-12-21 22:45:00,"573 7th St, Atlanta, GA 30301",300.0
Lightning Charging Cable,1,14.95,2019-12-21 22:45:00,"573 7th St, Atlanta, GA 30301",14.95
20in Monitor,1,109.99,2019-12-14 11:04:00,"41 Willow St, Los Angeles, CA 90001",109.99
AA Batteries (4-pack),1,3.84,2019-12-06 17:57:00,"142 Park St, San Francisco, CA 94016",3.84
USB-C Charging Cable,1,11.95,2019-12-06 08:05:00,"10 Cherry St, San Francisco, CA 94016",11.95
Apple Airpods Headphones,1,150.0,2019-12-23 14:53:00,"727 9th St, Atlanta, GA 30301",150.0
Flatscreen TV,1,300.0,2019-12-04 16:58:00,"170 Maple St, San Francisco, CA 94016",300.0
Wired Headphones,1,11.99,2019-12-06 20:51:00,"584 West St, Los Angeles, CA 90001",11.99
USB-C Charging Cable,1,11.95,2019-12-20 09:43:00,"871 Wilson St, Portland, ME 04101",11.95
Lightning Charging Cable,1,14.95,2019-12-13 14:16:00,"159 14th St, Portland, OR 97035",14.95
Vareebadd Phone,1,400.0,2019-12-30 17:56:00,"186 14th St, New York City, NY 10001",400.0
USB-C Charging Cable,1,11.95,2019-12-30 17:56:00,"186 14th St, New York City, NY 10001",11.95
34in Ultrawide Monitor,1,379.99,2019-12-10 16:46:00,"839 Lake St, New York City, NY 10001",379.99
AAA Batteries (4-pack),3,2.99,2019-12-17 13:54:00,"666 Sunset St, Atlanta, GA 30301",8.97
Lightning Charging Cable,1,14.95,2019-12-02 09:02:00,"80 Chestnut St, Los Angeles, CA 90001",14.95
Apple Airpods Headphones,1,150.0,2019-12-03 23:15:00,"737 Elm St, Atlanta, GA 30301",150.0
Apple Airpods Headphones,1,150.0,2019-12-04 22:53:00,"942 Ridge St, New York City, NY 10001",150.0
AA Batteries (4-pack),1,3.84,2019-12-07 12:48:00,"954 West St, San Francisco, CA 94016",3.84
AAA Batteries (4-pack),1,2.99,2019-12-06 20:46:00,"654 Cedar St, Boston, MA 02215",2.99
Lightning Charging Cable,1,14.95,2019-12-25 08:57:00,"145 South St, San Francisco, CA 94016",14.95
Lightning Charging Cable,2,14.95,2019-12-26 08:33:00,"484 Cherry St, Dallas, TX 75001",29.9
AAA Batteries (4-pack),2,2.99,2019-12-22 13:43:00,"790 Wilson St, Dallas, TX 75001",5.98
Bose SoundSport Headphones,1,99.99,2019-12-31 12:13:00,"322 North St, Seattle, WA 98101",99.99
Flatscreen TV,1,300.0,2019-12-13 20:40:00,"277 Wilson St, New York City, NY 10001",300.0
Wired Headphones,1,11.99,2019-12-22 22:38:00,"419 14th St, Portland, OR 97035",11.99
Lightning Charging Cable,1,14.95,2019-12-26 18:15:00,"157 10th St, Portland, OR 97035",14.95
34in Ultrawide Monitor,1,379.99,2019-12-24 12:31:00,"885 Ridge St, Atlanta, GA 30301",379.99
Lightning Charging Cable,1,14.95,2019-12-29 12:05:00,"907 Pine St, Boston, MA 02215",14.95
Wired Headphones,1,11.99,2019-12-09 14:35:00,"896 Sunset St, New York City, NY 10001",11.99
Apple Airpods Headphones,1,150.0,2019-12-28 22:36:00,"360 6th St, Portland, ME 04101",150.0
AAA Batteries (4-pack),1,2.99,2019-12-19 19:57:00,"445 Washington St, Portland, OR 97035",2.99
Lightning Charging Cable,1,14.95,2019-12-21 18:28:00,"447 Lake St, New York City, NY 10001",14.95
USB-C Charging Cable,1,11.95,2019-12-04 16:09:00,"224 Washington St, Los Angeles, CA 90001",11.95
Lightning Charging Cable,1,14.95,2019-12-19 20:28:00,"709 12th St, Los Angeles, CA 90001",14.95
USB-C Charging Cable,1,11.95,2019-12-31 11:24:00,"160 5th St, San Francisco, CA 94016",11.95
AA Batteries (4-pack),2,3.84,2019-12-08 15:22:00,"828 Lake St, New York City, NY 10001",7.68
AA Batteries (4-pack),1,3.84,2019-12-06 12:50:00,"722 7th St, Los Angeles, CA 90001",3.84
Apple Airpods Headphones,1,150.0,2019-12-03 23:07:00,"620 Cedar St, Boston, MA 02215",150.0
Lightning Charging Cable,1,14.95,2019-12-01 17:54:00,"843 Ridge St, New York City, NY 10001",14.95
AAA Batteries (4-pack),7,2.99,2019-12-23 18:27:00,"567 Highland St, San Francisco, CA 94016",20.93
AA Batteries (4-pack),2,3.84,2019-12-13 10:17:00,"327 7th St, Portland, OR 97035",7.68
AAA Batteries (4-pack),2,2.99,2019-12-14 11:11:00,"703 Hickory St, San Francisco, CA 94016",5.98
Apple Airpods Headphones,1,150.0,2019-12-07 09:49:00,"536 Main St, Seattle, WA 98101",150.0
USB-C Charging Cable,1,11.95,2019-12-02 13:52:00,"873 Madison St, San Francisco, CA 94016",11.95
27in 4K Gaming Monitor,1,389.99,2019-12-04 13:20:00,"125 Church St, New York City, NY 10001",389.99
AAA Batteries (4-pack),1,2.99,2019-12-23 09:02:00,"994 West St, New York City, NY 10001",2.99
USB-C Charging Cable,1,11.95,2019-12-30 10:48:00,"385 Park St, Dallas, TX 75001",11.95
Lightning Charging Cable,1,14.95,2019-12-06 11:44:00,"432 7th St, Boston, MA 02215",14.95
27in 4K Gaming Monitor,1,389.99,2019-12-02 12:21:00,"670 Highland St, San Francisco, CA 94016",389.99
34in Ultrawide Monitor,1,379.99,2019-12-20 14:47:00,"931 7th St, Boston, MA 02215",379.99
USB-C Charging Cable,1,11.95,2019-12-28 21:10:00,"937 Spruce St, San Francisco, CA 94016",11.95
AAA Batteries (4-pack),1,2.99,2019-12-30 14:54:00,"325 Walnut St, Austin, TX 73301",2.99
AA Batteries (4-pack),1,3.84,2019-12-21 10:47:00,"949 Elm St, Austin, TX 73301",3.84
Bose SoundSport Headphones,1,99.99,2019-12-20 19:45:00,"35 Madison St, San Francisco, CA 94016",99.99
20in Monitor,1,109.99,2019-12-31 09:58:00,"208 6th St, Dallas, TX 75001",109.99
AA Batteries (4-pack),2,3.84,2019-12-19 19:15:00,"635 Lake St, Portland, OR 97035",7.68
Bose SoundSport Headphones,1,99.99,2019-12-22 09:54:00,"51 Hickory St, San Francisco, CA 94016",99.99
AA Batteries (4-pack),2,3.84,2019-12-27 10:08:00,"627 4th St, Portland, ME 04101",7.68
Lightning Charging Cable,1,14.95,2019-12-04 21:09:00,"945 14th St, Atlanta, GA 30301",14.95
34in Ultrawide Monitor,1,379.99,2019-12-19 12:33:00,"76 Madison St, New York City, NY 10001",379.99
Macbook Pro Laptop,1,1700.0,2019-12-28 22:52:00,"755 Adams St, Seattle, WA 98101",1700.0
20in Monitor,1,109.99,2019-12-25 11:10:00,"178 12th St, Los Angeles, CA 90001",109.99
USB-C Charging Cable,1,11.95,2019-12-05 23:54:00,"327 Chestnut St, Los Angeles, CA 90001",11.95
USB-C Charging Cable,1,11.95,2019-12-21 12:05:00,"558 2nd St, New York City, NY 10001",11.95
LG Washing Machine,1,600.0,2019-12-01 11:49:00,"194 South St, San Francisco, CA 94016",600.0
Wired Headphones,1,11.99,2019-12-23 13:47:00,"298 Jackson St, San Francisco, CA 94016",11.99
Flatscreen TV,1,300.0,2019-12-01 15:34:00,"473 6th St, Seattle, WA 98101",300.0
USB-C Charging Cable,1,11.95,2019-12-12 10:09:00,"991 Dogwood St, New York City, NY 10001",11.95
27in 4K Gaming Monitor,1,389.99,2019-12-24 23:12:00,"587 Lakeview St, Boston, MA 02215",389.99
Lightning Charging Cable,1,14.95,2019-12-13 18:12:00,"952 Dogwood St, Los Angeles, CA 90001",14.95
Wired Headphones,1,11.99,2019-12-31 11:10:00,"850 Walnut St, San Francisco, CA 94016",11.99
Lightning Charging Cable,1,14.95,2019-12-29 18:26:00,"407 Highland St, Los Angeles, CA 90001",14.95
34in Ultrawide Monitor,1,379.99,2019-12-23 11:23:00,"783 South St, Los Angeles, CA 90001",379.99
USB-C Charging Cable,1,11.95,2019-12-23 15:55:00,"595 Lake St, San Francisco, CA 94016",11.95
USB-C Charging Cable,2,11.95,2019-12-11 07:42:00,"585 Washington St, New York City, NY 10001",23.9
AAA Batteries (4-pack),2,2.99,2019-12-02 12:10:00,"873 North St, Los Angeles, CA 90001",5.98
AAA Batteries (4-pack),1,2.99,2019-12-26 21:52:00,"634 Elm St, Dallas, TX 75001",2.99
USB-C Charging Cable,1,11.95,2019-12-04 09:03:00,"391 7th St, San Francisco, CA 94016",11.95
27in 4K Gaming Monitor,1,389.99,2019-12-14 12:44:00,"486 10th St, San Francisco, CA 94016",389.99
27in FHD Monitor,1,149.99,2019-12-24 11:47:00,"887 Jackson St, San Francisco, CA 94016",149.99
AA Batteries (4-pack),1,3.84,2019-12-17 09:37:00,"790 Jackson St, San Francisco, CA 94016",3.84
Macbook Pro Laptop,1,1700.0,2019-12-25 07:39:00,"818 Willow St, Boston, MA 02215",1700.0
Google Phone,1,600.0,2019-12-08 13:43:00,"65 11th St, Boston, MA 02215",600.0
AA Batteries (4-pack),3,3.84,2019-12-13 23:46:00,"25 Lake St, Dallas, TX 75001",11.52
Lightning Charging Cable,1,14.95,2019-12-06 13:31:00,"995 4th St, Boston, MA 02215",14.95
Wired Headphones,1,11.99,2019-12-11 23:13:00,"804 Center St, San Francisco, CA 94016",11.99
ThinkPad Laptop,1,999.99,2019-12-24 17:57:00,"168 10th St, Portland, ME 04101",999.99
Lightning Charging Cable,1,14.95,2019-12-11 19:20:00,"478 Sunset St, Los Angeles, CA 90001",14.95
iPhone,1,700.0,2019-12-01 22:49:00,"475 Cedar St, Los Angeles, CA 90001",700.0
Lightning Charging Cable,1,14.95,2019-12-01 22:49:00,"475 Cedar St, Los Angeles, CA 90001",14.95
Wired Headphones,1,11.99,2019-12-01 22:49:00,"475 Cedar St, Los Angeles, CA 90001",11.99
AA Batteries (4-pack),2,3.84,2019-12-01 22:49:00,"475 Cedar St, Los Angeles, CA 90001",7.68
Vareebadd Phone,1,400.0,2019-12-11 07:03:00,"299 Lake St, Atlanta, GA 30301",400.0
USB-C Charging Cable,1,11.95,2019-12-11 07:03:00,"299 Lake St, Atlanta, GA 30301",11.95
Lightning Charging Cable,1,14.95,2019-12-04 11:52:00,"142 North St, Seattle, WA 98101",14.95
20in Monitor,1,109.99,2019-12-02 23:34:00,"61 Maple St, Portland, ME 04101",109.99
USB-C Charging Cable,1,11.95,2019-12-09 22:26:00,"529 7th St, Atlanta, GA 30301",11.95
34in Ultrawide Monitor,1,379.99,2019-12-15 19:02:00,"61 4th St, Seattle, WA 98101",379.99
AA Batteries (4-pack),1,3.84,2019-12-22 14:23:00,"53 Forest St, San Francisco, CA 94016",3.84
Google Phone,1,600.0,2019-12-12 10:12:00,"979 Sunset St, New York City, NY 10001",600.0
Wired Headphones,1,11.99,2019-12-29 16:05:00,"577 Hickory St, San Francisco, CA 94016",11.99
Lightning Charging Cable,1,14.95,2019-12-17 13:08:00,"677 Church St, Atlanta, GA 30301",14.95
AA Batteries (4-pack),3,3.84,2019-12-01 22:03:00,"583 11th St, New York City, NY 10001",11.52
USB-C Charging Cable,1,11.95,2019-12-10 17:07:00,"486 Cedar St, San Francisco, CA 94016",11.95
Vareebadd Phone,1,400.0,2019-12-26 10:54:00,"444 1st St, Austin, TX 73301",400.0
USB-C Charging Cable,1,11.95,2019-12-08 19:56:00,"588 Johnson St, San Francisco, CA 94016",11.95
iPhone,1,700.0,2019-12-17 13:13:00,"902 Dogwood St, Portland, OR 97035",700.0
34in Ultrawide Monitor,1,379.99,2019-12-19 13:44:00,"223 10th St, New York City, NY 10001",379.99
Wired Headphones,1,11.99,2019-12-11 14:08:00,"171 West St, Portland, OR 97035",11.99
27in FHD Monitor,1,149.99,2019-12-25 12:53:00,"555 13th St, Boston, MA 02215",149.99
iPhone,1,700.0,2019-12-29 20:32:00,"234 Cherry St, Los Angeles, CA 90001",700.0
AA Batteries (4-pack),1,3.84,2019-12-24 18:11:00,"638 Forest St, Dallas, TX 75001",3.84
Wired Headphones,1,11.99,2019-12-26 22:15:00,"924 Washington St, San Francisco, CA 94016",11.99
AAA Batteries (4-pack),1,2.99,2019-12-15 20:22:00,"212 Walnut St, Boston, MA 02215",2.99
Lightning Charging Cable,1,14.95,2019-12-11 11:22:00,"564 10th St, Seattle, WA 98101",14.95
LG Dryer,1,600.0,2019-12-21 10:10:00,"817 Meadow St, Portland, OR 97035",600.0
Apple Airpods Headphones,1,150.0,2019-12-02 12:36:00,"694 Washington St, New York City, NY 10001",150.0
Wired Headphones,1,11.99,2019-12-29 22:01:00,"190 Spruce St, Atlanta, GA 30301",11.99
Lightning Charging Cable,1,14.95,2019-12-19 10:11:00,"533 5th St, Los Angeles, CA 90001",14.95
USB-C Charging Cable,1,11.95,2019-12-19 12:58:00,"474 Washington St, Seattle, WA 98101",11.95
Lightning Charging Cable,1,14.95,2019-12-02 18:19:00,"146 Wilson St, New York City, NY 10001",14.95
iPhone,1,700.0,2019-12-30 10:03:00,"215 Willow St, Dallas, TX 75001",700.0
Lightning Charging Cable,1,14.95,2019-12-08 13:20:00,"118 Park St, San Francisco, CA 94016",14.95
Lightning Charging Cable,1,14.95,2019-12-24 22:10:00,"159 Willow St, San Francisco, CA 94016",14.95
34in Ultrawide Monitor,1,379.99,2019-12-27 13:40:00,"120 Center St, Portland, OR 97035",379.99
AA Batteries (4-pack),1,3.84,2019-12-07 15:05:00,"521 Center St, Portland, OR 97035",3.84
