Product,Quantity,Price,Date,Address,Total
USB-C Charging Cable,1,11.95,2019-12-11 10:36:00,"395 Madison St, Los Angeles, CA 90001",11.95
Lightning Charging Cable,1,14.95,2019-12-12 14:41:00,"997 Lincoln St, Los Angeles, CA 90001",14.95
Bose SoundSport Headphones,1,99.99,2019-12-25 14:56:00,"233 Lake St, Boston, MA 02215",99.99
AA Batteries (4-pack),1,3.84,2019-12-26 10:43:00,"435 Washington St, Los Angeles, CA 90001",3.84
iPhone,1,700.0,2019-12-02 19:17:00,"244 9th St, Austin, TX 73301",700.0
AA Batteries (4-pack),1,3.84,2019-12-28 14:53:00,"124 14th St, Seattle, WA 98101",3.84
AA Batteries (4-pack),1,3.84,2019-12-03 04:31:00,"258 7th St, Boston, MA 02215",3.84
AAA Batteries (4-pack),3,2.99,2019-12-17 17:54:00,"142 South St, San Francisco, CA 94016",8.97
Apple Airpods Headphones,1,150.0,2019-12-20 20:17:00,"161 Highland St, Atlanta, GA 30301",150.0
27in 4K Gaming Monitor,1,389.99,2019-12-15 18:12:00,"218 Meadow St, Boston, MA 02215",389.99
USB-C Charging Cable,2,11.95,2019-12-12 21:42:00,"538 Main St, Los Angeles, CA 90001",23.9
iPhone,1,700.0,2020-01-01 00:10:00,"730 Pine St, San Francisco, CA 94016",700.0
Apple Airpods Headphones,1,150.0,2020-01-01 00:10:00,"730 Pine St, San Francisco, CA 94016",150.0
Lightning Charging Cable,1,14.95,2019-12-21 01:19:00,"804 Lakeview St, Los Angeles, CA 90001",14.95
Wired Headphones,1,11.99,2019-12-05 10:02:00,"610 Pine St, New York City, NY 10001",11.99
Google Phone,1,600.0,2019-12-29 16:20:00,"66 Chestnut St, Portland, ME 04101",600.0
34in Ultrawide Monitor,1,379.99,2019-12-14 18:04:00,"99 9th St, San Francisco, CA 94016",379.99
USB-C Charging Cable,1,11.95,2019-12-04 21:17:00,"624 South St, Los Angeles, CA 90001",11.95
27in FHD Monitor,1,149.99,2019-12-13 16:21:00,"545 Walnut St, Boston, MA 02215",149.99
AA Batteries (4-pack),1,3.84,2019-12-30 18:56:00,"829 Cherry St, Atlanta, GA 30301",3.84
USB-C Charging Cable,1,11.95,2019-12-23 12:00:00,"939 5th St, Los Angeles, CA 90001",11.95
AA Batteries (4-pack),1,3.84,2019-12-24 12:13:00,"806 Forest St, Los Angeles, CA 90001",3.84
AA Batteries (4-pack),1,3.84,2019-12-01 16:44:00,"204 Washington St, New York City, NY 10001",3.84
Wired Headphones,1,11.99,2019-12-01 16:44:00,"204 Washington St, New York City, NY 10001",11.99
Google Phone,1,600.0,2019-12-20 14:16:00,"478 Forest St, Seattle, WA 98101",600.0
Wired Headphones,2,11.99,2019-12-20 14:16:00,"478 Forest St, Seattle, WA 98101",23.98
Flatscreen TV,1,300.0,2019-12-04 08:30:00,"609 Elm St, Seattle, WA 98101",300.0
Apple Airpods Headphones,1,150.0,2019-12-04 08:30:00,"609 Elm St, Seattle, WA 98101",150.0
AA Batteries (4-pack),1,3.84,2019-12-14 09:50:00,"7 Cherry St, Dallas, TX 75001",3.84
Flatscreen TV,1,300.0,2019-12-27 10:20:00,"36 9th St, San Francisco, CA 94016",300.0
USB-C Charging Cable,1,11.95,2019-12-10 22:00:00,"930 7th St, Portland, OR 97035",11.95
34in Ultrawide Monitor,1,379.99,2019-12-23 14:51:00,"939 West St, Dallas, TX 75001",379.99
AAA Batteries (4-pack),1,2.99,2019-12-06 15:13:00,"861 Hill St, Los Angeles, CA 90001",2.99
AAA Batteries (4-pack),1,2.99,2019-12-01 16:46:00,"801 Forest St, Atlanta, GA 30301",2.99
34in Ultrawide Monitor,1,379.99,2019-12-07 10:18:00,"290 Dogwood St, Dallas, TX 75001",379.99
Lightning Charging Cable,1,14.95,2019-12-16 19:46:00,"216 Dogwood St, Seattle, WA 98101",14.95
Wired Headphones,1,11.99,2019-12-21 00:42:00,"413 River St, Seattle, WA 98101",11.99
Apple Airpods Headphones,1,150.0,2019-12-04 08:01:00,"880 Hickory St, Los Angeles, CA 90001",150.0
Lightning Charging Cable,1,14.95,2019-12-24 13:01:00,"649 2nd St, Los Angeles, CA 90001",14.95
Lightning Charging Cable,1,14.95,2019-12-10 12:52:00,"279 Cedar St, Atlanta, GA 30301",14.95
AAA Batteries (4-pack),3,2.99,2019-12-23 12:22:00,"504 Sunset St, New York City, NY 10001",8.97
Vareebadd Phone,1,400.0,2019-12-15 15:34:00,"895 7th St, New York City, NY 10001",400.0
USB-C Charging Cable,1,11.95,2019-12-15 15:34:00,"895 7th St, New York City, NY 10001",11.95
Bose SoundSport Headphones,1,99.99,2019-12-12 22:41:00,"898 Adams St, San Francisco, CA 94016",99.99
Apple Airpods Headphones,1,150.0,2019-12-07 20:10:00,"321 2nd St, Boston, MA 02215",150.0
Wired Headphones,1,11.99,2019-12-13 00:37:00,"270 River St, New York City, NY 10001",11.99
27in 4K Gaming Monitor,1,389.99,2019-12-28 18:28:00,"776 South St, New York City, NY 10001",389.99
Lightning Charging Cable,1,14.95,2019-12-16 23:53:00,"136 9th St, Boston, MA 02215",14.95
USB-C Charging Cable,1,11.95,2019-12-16 17:38:00,"796 Maple St, Los Angeles, CA 90001",11.95
USB-C Charging Cable,1,11.95,2019-12-12 13:38:00,"776 9th St, Los Angeles, CA 90001",11.95
ThinkPad Laptop,1,999.99,2019-12-16 00:06:00,"703 13th St, Atlanta, GA 30301",999.99
Wired Headphones,1,11.99,2019-12-06 09:59:00,"54 11th St, San Francisco, CA 94016",11.99
27in 4K Gaming Monitor,1,389.99,2019-12-02 10:34:00,"292 Highland St, Austin, TX 73301",389.99
27in 4K Gaming Monitor,1,389.99,2019-12-19 08:03:00,"817 Hill St, Seattle, WA 98101",389.99
Apple Airpods Headphones,1,150.0,2019-12-30 12:06:00,"406 7th St, Dallas, TX 75001",150.0
Bose SoundSport Headphones,1,99.99,2019-12-01 19:23:00,"879 Johnson St, San Francisco, CA 94016",99.99
USB-C Charging Cable,1,11.95,2019-12-12 12:45:00,"41 Church St, San Francisco, CA 94016",11.95
iPhone,1,700.0,2019-12-26 22:15:00,"920 11th St, Los Angeles, CA 90001",700.0
ThinkPad Laptop,1,999.99,2019-12-04 15:07:00,"863 6th St, New York City, NY 10001",999.99
34in Ultrawide Monitor,1,379.99,2019-12-05 15:35:00,"359 Maple St, San Francisco, CA 94016",379.99
Bose SoundSport Headphones,1,99.99,2019-12-19 16:15:00,"927 Walnut St, Atlanta, GA 30301",99.99
ThinkPad Laptop,1,999.99,2019-12-03 17:55:00,"903 Madison St, Los Angeles, CA 90001",999.99
Wired Headphones,1,11.99,2019-12-21 13:14:00,"519 Hickory St, San Francisco, CA 94016",11.99
Lightning Charging Cable,1,14.95,2019-12-08 21:10:00,"431 Lincoln St, Los Angeles, CA 90001",14.95
Bose SoundSport Headphones,1,99.99,2019-12-13 10:24:00,"999 2nd St, Boston, MA 02215",99.99
USB-C Charging Cable,1,11.95,2019-12-06 07:43:00,"978 Madison St, Seattle, WA 98101",11.95
27in FHD Monitor,1,149.99,2019-12-04 09:54:00,"269 Lake St, Seattle, WA 98101",149.99
ThinkPad Laptop,1,999.99,2019-12-05 19:42:00,"386 Walnut St, Atlanta, GA 30301",999.99
AA Batteries (4-pack),2,3.84,2019-12-08 13:59:00,"718 Lake St, Atlanta, GA 30301",7.68
Apple Airpods Headphones,1,150.0,2019-12-24 22:44:00,"679 Highland St, Boston, MA 02215",150.0
Wired Headphones,1,11.99,2019-12-22 12:48:00,"130 Jackson St, Los Angeles, CA 90001",11.99
AAA Batteries (4-pack),1,2.99,2019-12-25 19:18:00,"499 5th St, Portland, OR 97035",2.99
Bose SoundSport Headphones,1,99.99,2019-12-28 22:30:00,"677 Ridge St, Austin, TX 73301",99.99
Wired Headphones,1,11.99,2019-12-21 12:36:00,"772 5th St, Los Angeles, CA 90001",11.99
Apple Airpods Headphones,1,150.0,2019-12-02 01:49:00,"679 7th St, San Francisco, CA 94016",150.0
27in 4K Gaming Monitor,1,389.99,2019-12-14 06:01:00,"463 Willow St, Atlanta, GA 30301",389.99
USB-C Charging Cable,1,11.95,2019-12-07 06:35:00,"62 Sunset St, Portland, OR 97035",11.95
AAA Batteries (4-pack),1,2.99,2019-12-28 01:29:00,"783 11th St, Boston, MA 02215",2.99
AAA Batteries (4-pack),1,2.99,2019-12-08 11:39:00,"705 Wilson St, San Francisco, CA 94016",2.99
USB-C Charging Cable,2,11.95,2019-12-26 10:44:00,"763 12th St, Los Angeles, CA 90001",23.9
Lightning Charging Cable,1,14.95,2019-12-13 18:15:00,"285 1st St, Dallas, TX 75001",14.95
Flatscreen TV,1,300.0,2019-12-18 17:28:00,"955 7th St, San Francisco, CA 94016",300.0
Bose SoundSport Headphones,1,99.99,2019-12-14 23:55:00,"328 Maple St, Los Angeles, CA 90001",99.99
Bose SoundSport Headphones,1,99.99,2019-12-06 23:23:00,"867 Park St, Seattle, WA 98101",99.99
Lightning Charging Cable,1,14.95,2019-12-09 23:47:00,"515 6th St, New York City, NY 10001",14.95
27in FHD Monitor,1,149.99,2019-12-15 08:48:00,"102 Adams St, Dallas, TX 75001",149.99
AA Batteries (4-pack),1,3.84,2019-12-03 17:06:00,"664 11th St, New York City, NY 10001",3.84
USB-C Charging Cable,1,11.95,2019-12-15 06:00:00,"838 North St, Los Angeles, CA 90001",11.95
27in 4K Gaming Monitor,1,389.99,2019-12-15 08:58:00,"238 Walnut St, Boston, MA 02215",389.99
AA Batteries (4-pack),1,3.84,2019-12-17 08:46:00,"570 Madison St, Boston, MA 02215",3.84
AA Batteries (4-pack),3,3.84,2019-12-29 19:21:00,"817 Madison St, Atlanta, GA 30301",11.52
34in Ultrawide Monitor,1,379.99,2019-12-18 14:00:00,"74 Church St, New York City, NY 10001",379.99
Flatscreen TV,1,300.0,2019-12-06 14:12:00,"185 Park St, Dallas, TX 75001",300.0
AAA Batteries (4-pack),2,2.99,2019-12-14 06:35:00,"939 Washington St, New York City, NY 10001",5.98
Lightning Charging Cable,1,14.95,2019-12-16 20:28:00,"642 Lake St, San Francisco, CA 94016",14.95
Wired Headphones,1,11.99,2019-12-27 15:23:00,"667 10th St, San Francisco, CA 94016",11.99
ThinkPad Laptop,1,999.99,2019-12-01 14:20:00,"126 Chestnut St, San Francisco, CA 94016",999.99
Lightning Charging Cable,1,14.95,2019-12-24 17:28:00,"535 Lake St, Boston, MA 02215",14.95
AAA Batteries (4-pack),4,2.99,2019-12-12 11:09:00,"336 Meadow St, San Francisco, CA 94016",11.96
iPhone,1,700.0,2019-12-21 16:33:00,"792 6th St, Boston, MA 02215",700.0
USB-C Charging Cable,1,11.95,2019-12-30 12:57:00,"154 Center St, Los Angeles, CA 90001",11.95
USB-C Charging Cable,1,11.95,2019-12-24 10:52:00,"840 Lake St, Austin, TX 73301",11.95
AA Batteries (4-pack),1,3.84,2019-12-30 10:07:00,"279 Spruce St, Dallas, TX 75001",3.84
Wired Headphones,1,11.99,2019-12-25 20:10:00,"698 11th St, San Francisco, CA 94016",11.99
AA Batteries (4-pack),1,3.84,2019-12-30 12:43:00,"521 Cherry St, Los Angeles, CA 90001",3.84
AA Batteries (4-pack),1,3.84,2019-12-29 17:18:00,"212 5th St, Seattle, WA 98101",3.84
AA Batteries (4-pack),2,3.84,2019-12-23 14:22:00,"847 Spruce St, Los Angeles, CA 90001",7.68
27in FHD Monitor,1,149.99,2019-12-09 10:45:00,"617 Jackson St, Portland, OR 97035",149.99
ThinkPad Laptop,1,999.99,2019-12-27 20:29:00,"821 7th St, Los Angeles, CA 90001",999.99
34in Ultrawide Monitor,1,379.99,2019-12-08 16:27:00,"292 Center St, Seattle, WA 98101",379.99
AA Batteries (4-pack),1,3.84,2019-12-28 20:44:00,"948 South St, Los Angeles, CA 90001",3.84
AAA Batteries (4-pack),2,2.99,2019-12-30 15:30:00,"858 South St, San Francisco, CA 94016",5.98
USB-C Charging Cable,1,11.95,2019-12-21 20:18:00,"331 Adams St, Los Angeles, CA 90001",11.95
AAA Batteries (4-pack),1,2.99,2019-12-26 13:59:00,"323 Lake St, New York City, NY 10001",2.99
AAA Batteries (4-pack),1,2.99,2019-12-05 15:10:00,"490 1st St, New York City, NY 10001",2.99
Flatscreen TV,1,300.0,2019-12-26 11:40:00,"455 North St, San Francisco, CA 94016",300.0
AA Batteries (4-pack),1,3.84,2019-12-03 09:42:00,"372 Lake St, Seattle, WA 98101",3.84
Apple Airpods Headphones,1,150.0,2019-12-14 20:52:00,"269 Chestnut St, Boston, MA 02215",150.0
AA Batteries (4-pack),2,3.84,2019-12-04 23:17:00,"504 Church St, San Francisco, CA 94016",7.68
USB-C Charging Cable,1,11.95,2019-12-19 12:11:00,"189 West St, Los Angeles, CA 90001",11.95
Apple Airpods Headphones,1,150.0,2019-12-06 17:45:00,"343 Forest St, Los Angeles, CA 90001",150.0
27in FHD Monitor,1,149.99,2019-12-12 19:24:00,"595 12th St, San Francisco, CA 94016",149.99
20in Monitor,1,109.99,2019-12-02 15:52:00,"363 Madison St, Dallas, TX 75001",109.99
Lightning Charging Cable,1,14.95,2019-12-26 20:50:00,"721 5th St, Los Angeles, CA 90001",14.95
AA Batteries (4-pack),1,3.84,2019-12-20 12:14:00,"985 Wilson St, Los Angeles, CA 90001",3.84
AAA Batteries (4-pack),1,2.99,2019-12-24 13:53:00,"244 Jefferson St, Dallas, TX 75001",2.99
AAA Batteries (4-pack),2,2.99,2019-12-02 07:06:00,"238 Jefferson St, San Francisco, CA 94016",5.98
AAA Batteries (4-pack),2,2.99,2019-12-31 23:05:00,"855 Spruce St, Seattle, WA 98101",5.98
AAA Batteries (4-pack),1,2.99,2019-12-10 15:54:00,"489 River St, San Francisco, CA 94016",2.99
ThinkPad Laptop,1,999.99,2019-12-25 00:27:00,"341 7th St, New York City, NY 10001",999.99
iPhone,1,700.0,2019-12-10 14:09:00,"910 11th St, Atlanta, GA 30301",700.0
Lightning Charging Cable,1,14.95,2019-12-10 14:09:00,"910 11th St, Atlanta, GA 30301",14.95
AA Batteries (4-pack),1,3.84,2019-12-31 14:39:00,"533 Hill St, San Francisco, CA 94016",3.84
AA Batteries (4-pack),1,3.84,2019-12-07 16:24:00,"473 8th St, San Francisco, CA 94016",3.84
27in 4K Gaming Monitor,1,389.99,2019-12-07 10:56:00,"782 Center St, New York City, NY 10001",389.99
AA Batteries (4-pack),1,3.84,2019-12-22 18:35:00,"74 2nd St, Portland, OR 97035",3.84
Apple Airpods Headphones,1,150.0,2019-12-05 15:27:00,"700 11th St, Boston, MA 02215",150.0
Lightning Charging Cable,1,14.95,2019-12-16 18:52:00,"243 13th St, New York City, NY 10001",14.95
Flatscreen TV,1,300.0,2019-12-25 16:35:00,"17 Dogwood St, San Francisco, CA 94016",300.0
AAA Batteries (4-pack),3,2.99,2019-12-09 11:01:00,"392 Park St, Atlanta, GA 30301",8.97
AA Batteries (4-pack),2,3.84,2019-12-13 08:15:00,"763 North St, Portland, ME 04101",7.68
27in 4K Gaming Monitor,1,389.99,2019-12-15 19:36:00,"951 Cedar St, Boston, MA 02215",389.99
AA Batteries (4-pack),1,3.84,2019-12-15 11:00:00,"795 Meadow St, New York City, NY 10001",3.84
AAA Batteries (4-pack),1,2.99,2019-12-03 10:22:00,"161 10th St, Los Angeles, CA 90001",2.99
USB-C Charging Cable,1,11.95,2019-12-18 12:07:00,"311 Spruce St, Austin, TX 73301",11.95
Apple Airpods Headphones,1,150.0,2019-12-23 10:56:00,"373 Park St, Los Angeles, CA 90001",150.0
AA Batteries (4-pack),1,3.84,2019-12-16 10:20:00,"233 Jackson St, New York City, NY 10001",3.84
AA Batteries (4-pack),2,3.84,2019-12-01 14:33:00,"99 4th St, Austin, TX 73301",7.68
Wired Headphones,1,11.99,2019-12-12 19:53:00,"540 Wilson St, Boston, MA 02215",11.99
ThinkPad Laptop,1,999.99,2019-12-29 14:49:00,"430 Chestnut St, Dallas, TX 75001",999.99
iPhone,1,700.0,2019-12-17 00:11:00,"679 Ridge St, Seattle, WA 98101",700.0
iPhone,1,700.0,2019-12-31 22:35:00,"787 8th St, New York City, NY 10001",700.0
Lightning Charging Cable,1,14.95,2019-12-12 17:18:00,"798 River St, San Francisco, CA 94016",14.95
Apple Airpods Headphones,1,150.0,2019-12-15 20:46:00,"353 River St, San Francisco, CA 94016",150.0
Apple Airpods Headphones,1,150.0,2019-12-14 17:39:00,"482 Cherry St, San Francisco, CA 94016",150.0
AA Batteries (4-pack),2,3.84,2019-12-16 21:56:00,"9 Highland St, San Francisco, CA 94016",7.68
Macbook Pro Laptop,1,1700.0,2019-12-19 19:28:00,"12 Spruce St, San Francisco, CA 94016",1700.0
AA Batteries (4-pack),1,3.84,2019-12-20 10:50:00,"402 River St, San Francisco, CA 94016",3.84
ThinkPad Laptop,1,999.99,2019-12-15 00:37:00,"893 Lake St, Austin, TX 73301",999.99
Lightning Charging Cable,2,14.95,2019-12-30 12:29:00,"947 Maple St, San Francisco, CA 94016",29.9
27in 4K Gaming Monitor,1,389.99,2019-12-27 14:32:00,"818 Center St, New York City, NY 10001",389.99
AA Batteries (4-pack),1,3.84,2019-12-04 18:22:00,"127 North St, Los Angeles, CA 90001",3.84
Lightning Charging Cable,1,14.95,2019-12-07 16:53:00,"491 Hickory St, New York City, NY 10001",14.95
AAA Batteries (4-pack),1,2.99,2019-12-31 03:30:00,"124 Madison St, New York City, NY 10001",2.99
AA Batteries (4-pack),3,3.84,2019-12-10 07:42:00,"629 Lincoln St, Atlanta, GA 30301",11.52
Flatscreen TV,1,300.0,2019-12-20 02:47:00,"379 Jefferson St, San Francisco, CA 94016",300.0
Lightning Charging Cable,1,14.95,2019-12-07 13:13:00,"767 Chestnut St, Los Angeles, CA 90001",14.95
27in 4K Gaming Monitor,1,389.99,2019-12-23 10:02:00,"329 Main St, Dallas, TX 75001",389.99
Wired Headphones,1,11.99,2019-12-14 11:27:00,"446 Main St, Los Angeles, CA 90001",11.99
Apple Airpods Headphones,1,150.0,2019-12-04 10:09:00,"978 Spruce St, New York City, NY 10001",150.0
Bose SoundSport Headphones,1,99.99,2019-12-16 12:09:00,"186 Maple St, Atlanta, GA 30301",99.99
27in FHD Monitor,1,149.99,2019-12-02 13:51:00,"494 West St, Boston, MA 02215",149.99
Google Phone,1,600.0,2019-12-04 08:12:00,"96 River St, Austin, TX 73301",600.0
USB-C Charging Cable,1,11.95,2019-12-04 08:12:00,"96 River St, Austin, TX 73301",11.95
27in 4K Gaming Monitor,1,389.99,2019-12-11 11:06:00,"58 Lake St, Seattle, WA 98101",389.99
Flatscreen TV,1,300.0,2019-12-29 11:52:00,"815 Washington St, New York City, NY 10001",300.0
Google Phone,1,600.0,2019-12-24 20:20:00,"880 Church St, Atlanta, GA 30301",600.0
AA Batteries (4-pack),1,3.84,2019-12-09 12:52:00,"314 Center St, Boston, MA 02215",3.84
Lightning Charging Cable,1,14.95,2019-12-14 12:11:00,"911 Maple St, Austin, TX 73301",14.95
AA Batteries (4-pack),1,3.84,2019-12-16 22:37:00,"403 7th St, San Francisco, CA 94016",3.84
Wired Headphones,1,11.99,2019-12-20 13:33:00,"187 Washington St, San Francisco, CA 94016",11.99
AA Batteries (4-pack),1,3.84,2019-12-02 11:05:00,"18 14th St, Seattle, WA 98101",3.84
AAA Batteries (4-pack),1,2.99,2019-12-09 02:13:00,"377 South St, San Francisco, CA 94016",2.99
27in FHD Monitor,1,149.99,2019-12-04 19:02:00,"784 North St, Los Angeles, CA 90001",149.99
Lightning Charging Cable,1,14.95,2019-12-03 09:04:00,"736 North St, Atlanta, GA 30301",14.95
Lightning Charging Cable,1,14.95,2019-12-14 09:39:00,"732 Hickory St, Boston, MA 02215",14.95
Apple Airpods Headphones,1,150.0,2019-12-10 20:14:00,"682 Church St, New York City, NY 10001",150.0
Bose SoundSport Headphones,1,99.99,2019-12-27 19:22:00,"473 Ridge St, Los Angeles, CA 90001",99.99
Wired Headphones,1,11.99,2019-12-20 20:00:00,"99 Jackson St, Dallas, TX 75001",11.99
Apple Airpods Headphones,1,150.0,2019-12-06 14:58:00,"861 Madison St, Dallas, TX 75001",150.0
Lightning Charging Cable,1,14.95,2019-12-20 09:55:00,"570 Walnut St, San Francisco, CA 94016",14.95
ThinkPad Laptop,1,999.99,2019-12-20 09:55:00,"570 Walnut St, San Francisco, CA 94016",999.99
Lightning Charging Cable,1,14.95,2019-12-08 14:32:00,"399 North St, Los Angeles, CA 90001",14.95
Wired Headphones,1,11.99,2019-12-25 16:50:00,"375 South St, Atlanta, GA 30301",11.99
AA Batteries (4-pack),3,3.84,2019-12-17 23:38:00,"663 2nd St, San Francisco, CA 94016",11.52
Macbook Pro Laptop,1,1700.0,2019-12-29 23:36:00,"644 Forest St, New York City, NY 10001",1700.0
iPhone,1,700.0,2019-12-09 20:16:00,"798 Jefferson St, Seattle, WA 98101",700.0
AAA Batteries (4-pack),3,2.99,2019-12-14 21:36:00,"800 Dogwood St, San Francisco, CA 94016",8.97
AA Batteries (4-pack),2,3.84,2019-12-02 11:06:00,"374 Ridge St, Portland, OR 97035",7.68
AA Batteries (4-pack),3,3.84,2019-12-26 14:23:00,"648 5th St, Seattle, WA 98101",11.52
Lightning Charging Cable,1,14.95,2019-12-06 23:33:00,"462 Elm St, New York City, NY 10001",14.95
Wired Headphones,1,11.99,2019-12-03 11:20:00,"400 Johnson St, Austin, TX 73301",11.99
USB-C Charging Cable,1,11.95,2019-12-27 11:56:00,"311 Lincoln St, Boston, MA 02215",11.95
Flatscreen TV,1,300.0,2019-12-05 18:30:00,"766 Center St, New York City, NY 10001",300.0
USB-C Charging Cable,2,11.95,2019-12-13 21:00:00,"757 Sunset St, San Francisco, CA 94016",23.9
Macbook Pro Laptop,1,1700.0,2019-12-18 22:00:00,"905 Pine St, Portland, OR 97035",1700.0
Macbook Pro Laptop,1,1700.0,2019-12-15 19:02:00,"54 Cedar St, San Francisco, CA 94016",1700.0
Google Phone,1,600.0,2019-12-16 20:27:00,"47 Highland St, Seattle, WA 98101",600.0
Bose SoundSport Headphones,1,99.99,2019-12-07 12:26:00,"301 2nd St, San Francisco, CA 94016",99.99
USB-C Charging Cable,1,11.95,2019-12-13 21:35:00,"195 Highland St, Los Angeles, CA 90001",11.95
USB-C Charging Cable,1,11.95,2019-12-06 10:55:00,"222 2nd St, San Francisco, CA 94016",11.95
USB-C Charging Cable,2,11.95,2019-12-19 20:25:00,"337 14th St, Dallas, TX 75001",23.9
AA Batteries (4-pack),1,3.84,2019-12-02 22:44:00,"353 North St, San Francisco, CA 94016",3.84
AA Batteries (4-pack),1,3.84,2019-12-25 17:06:00,"64 Cedar St, San Francisco, CA 94016",3.84
Macbook Pro Laptop,1,1700.0,2019-12-17 09:58:00,"369 7th St, Boston, MA 02215",1700.0
Macbook Pro Laptop,1,1700.0,2019-12-18 11:25:00,"319 River St, Seattle, WA 98101",1700.0
Lightning Charging Cable,1,14.95,2019-12-31 19:10:00,"200 Washington St, Los Angeles, CA 90001",14.95
Vareebadd Phone,1,400.0,2019-12-24 08:34:00,"588 7th St, Los Angeles, CA 90001",400.0
Bose SoundSport Headphones,1,99.99,2019-12-11 20:45:00,"196 Washington St, San Francisco, CA 94016",99.99
ThinkPad Laptop,1,999.99,2019-12-01 21:57:00,"477 Dogwood St, San Francisco, CA 94016",999.99
Macbook Pro Laptop,1,1700.0,2019-12-08 19:17:00,"118 Hill St, Los Angeles, CA 90001",1700.0
Macbook Pro Laptop,1,1700.0,2019-12-05 19:03:00,"27 10th St, Seattle, WA 98101",1700.0
iPhone,1,700.0,2019-12-17 18:54:00,"124 1st St, Dallas, TX 75001",700.0
Lightning Charging Cable,1,14.95,2019-12-17 18:54:00,"124 1st St, Dallas, TX 75001",14.95
AAA Batteries (4-pack),1,2.99,2019-12-31 17:47:00,"887 Jackson St, Portland, OR 97035",2.99
AA Batteries (4-pack),1,3.84,2019-12-27 17:54:00,"198 10th St, San Francisco, CA 94016",3.84
AA Batteries (4-pack),1,3.84,2019-12-10 06:27:00,"550 Pine St, San Francisco, CA 94016",3.84
LG Washing Machine,1,600.0,2019-12-08 21:15:00,"725 11th St, Portland, ME 04101",600.0
AAA Batteries (4-pack),1,2.99,2019-12-16 17:41:00,"194 Walnut St, New York City, NY 10001",2.99
34in Ultrawide Monitor,1,379.99,2019-12-27 23:41:00,"730 Lakeview St, Los Angeles, CA 90001",379.99
AAA Batteries (4-pack),4,2.99,2019-12-15 10:23:00,"589 Elm St, San Francisco, CA 94016",11.96
Macbook Pro Laptop,1,1700.0,2019-12-15 13:08:00,"753 9th St, San Francisco, CA 94016",1700.0
Google Phone,1,600.0,2019-12-21 18:20:00,"274 Washington St, New York City, NY 10001",600.0
Lightning Charging Cable,1,14.95,2019-12-11 20:11:00,"150 Madison St, Los Angeles, CA 90001",14.95
34in Ultrawide Monitor,1,379.99,2019-12-25 13:59:00,"789 9th St, Portland, OR 97035",379.99
iPhone,1,700.0,2019-12-18 08:16:00,"766 West St, San Francisco, CA 94016",700.0
27in 4K Gaming Monitor,1,389.99,2019-12-11 18:07:00,"667 Ridge St, Boston, MA 02215",389.99
AAA Batteries (4-pack),1,2.99,2019-12-06 13:42:00,"722 5th St, Austin, TX 73301",2.99
AA Batteries (4-pack),1,3.84,2019-12-20 17:37:00,"142 Center St, San Francisco, CA 94016",3.84
AAA Batteries (4-pack),1,2.99,2019-12-31 22:04:00,"594 Wilson St, San Francisco, CA 94016",2.99
iPhone,1,700.0,2019-12-04 20:35:00,"267 Forest St, Boston, MA 02215",700.0
Lightning Charging Cable,1,14.95,2019-12-20 17:43:00,"244 Wilson St, Atlanta, GA 30301",14.95
AA Batteries (4-pack),3,3.84,2019-12-12 09:35:00,"205 Lake St, Dallas, TX 75001",11.52
27in FHD Monitor,1,149.99,2019-12-17 10:45:00,"755 Hickory St, San Francisco, CA 94016",149.99
USB-C Charging Cable,1,11.95,2019-12-02 01:04:00,"517 South St, Los Angeles, CA 90001",11.95
Lightning Charging Cable,1,14.95,2019-12-17 18:29:00,"987 Elm St, Boston, MA 02215",14.95
Lightning Charging Cable,1,14.95,2019-12-04 16:30:00,"516 River St, San Francisco, CA 94016",14.95
Macbook Pro Laptop,1,1700.0,2019-12-02 00:40:00,"705 Forest St, San Francisco, CA 94016",1700.0
Macbook Pro Laptop,1,1700.0,2019-12-08 15:08:00,"751 Wilson St, Los Angeles, CA 90001",1700.0
Apple Airpods Headphones,1,150.0,2019-12-29 00:42:00,"454 Main St, San Francisco, CA 94016",150.0
USB-C Charging Cable,1,11.95,2019-12-29 19:57:00,"197 7th St, Dallas, TX 75001",11.95
ThinkPad Laptop,1,999.99,2019-12-06 01:08:00,"140 Pine St, Portland, ME 04101",999.99
USB-C Charging Cable,1,11.95,2019-12-15 08:01:00,"907 Johnson St, San Francisco, CA 94016",11.95
20in Monitor,1,109.99,2019-12-31 18:22:00,"121 Madison St, Atlanta, GA 30301",109.99
AAA Batteries (4-pack),1,2.99,2019-12-27 20:41:00,"519 Pine St, Atlanta, GA 30301",2.99
Wired Headphones,1,11.99,2019-12-11 20:59:00,"990 13th St, San Francisco, CA 94016",11.99
Apple Airpods Headphones,1,150.0,2019-12-17 20:10:00,"585 7th St, Boston, MA 02215",150.0
Macbook Pro Laptop,1,1700.0,2019-12-30 19:50:00,"711 9th St, Atlanta, GA 30301",1700.0
AAA Batteries (4-pack),1,2.99,2019-12-27 15:29:00,"91 Cherry St, Atlanta, GA 30301",2.99
USB-C Charging Cable,1,11.95,2019-12-25 09:24:00,"839 Adams St, Los Angeles, CA 90001",11.95
AA Batteries (4-pack),1,3.84,2019-12-16 18:39:00,"721 South St, Austin, TX 73301",3.84
USB-C Charging Cable,1,11.95,2019-12-16 18:03:00,"488 Willow St, San Francisco, CA 94016",11.95
