Product,Quantity,Price,Date,Address,Total
Lightning Charging Cable,2,14.95,2019-12-27 08:39:00,"466 9th St, New York City, NY 10001",29.9
AAA Batteries (4-pack),1,2.99,2019-12-02 12:59:00,"98 Lake St, Los Angeles, CA 90001",2.99
Bose SoundSport Headphones,1,99.99,2019-12-24 18:57:00,"4 South St, San Francisco, CA 94016",99.99
AAA Batteries (4-pack),1,2.99,2019-12-06 20:21:00,"829 Ridge St, Atlanta, GA 30301",2.99
Lightning Charging Cable,1,14.95,2019-12-10 13:23:00,"976 Lincoln St, San Francisco, CA 94016",14.95
27in FHD Monitor,1,149.99,2019-12-04 09:02:00,"562 Cherry St, San Francisco, CA 94016",149.99
Wired Headphones,1,11.99,2019-12-23 09:30:00,"578 Park St, Los Angeles, CA 90001",11.99
AAA Batteries (4-pack),2,2.99,2019-12-03 13:34:00,"831 Wilson St, New York City, NY 10001",5.98
USB-C Charging Cable,1,11.95,2019-12-20 09:13:00,"511 5th St, Los Angeles, CA 90001",11.95
Lightning Charging Cable,1,14.95,2019-12-21 21:31:00,"437 7th St, San Francisco, CA 94016",14.95
USB-C Charging Cable,1,11.95,2019-12-26 15:06:00,"68 Wilson St, San Francisco, CA 94016",11.95
27in FHD Monitor,1,149.99,2019-12-27 21:24:00,"768 North St, Los Angeles, CA 90001",149.99
AAA Batteries (4-pack),1,2.99,2019-12-25 16:51:00,"359 14th St, San Francisco, CA 94016",2.99
Google Phone,1,600.0,2019-12-13 21:43:00,"636 Johnson St, Portland, OR 97035",600.0
Wired Headphones,1,11.99,2019-12-02 12:40:00,"414 Hickory St, San Francisco, CA 94016",11.99
Google Phone,1,600.0,2019-12-27 12:50:00,"528 11th St, Seattle, WA 98101",600.0
USB-C Charging Cable,1,11.95,2019-12-27 12:50:00,"528 11th St, Seattle, WA 98101",11.95
27in 4K Gaming Monitor,1,389.99,2019-12-07 13:52:00,"289 9th St, San Francisco, CA 94016",389.99
Wired Headphones,1,11.99,2019-12-07 09:08:00,"481 6th St, New York City, NY 10001",11.99
Apple Airpods Headphones,1,150.0,2019-12-21 12:04:00,"536 Forest St, Atlanta, GA 30301",150.0
27in 4K Gaming Monitor,1,389.99,2019-12-16 10:07:00,"222 Wilson St, Los Angeles, CA 90001",389.99
USB-C Charging Cable,1,11.95,2019-12-25 05:15:00,"710 Main St, Boston, MA 02215",11.95
Bose SoundSport Headphones,1,99.99,2019-12-03 07:38:00,"166 Lakeview St, San Francisco, CA 94016",99.99
USB-C Charging Cable,1,11.95,2019-12-11 09:14:00,"497 Highland St, New York City, NY 10001",11.95
Vareebadd Phone,1,400.0,2019-12-24 16:38:00,"53 Dogwood St, Los Angeles, CA 90001",400.0
Wired Headphones,1,11.99,2019-12-24 16:38:00,"53 Dogwood St, Los Angeles, CA 90001",11.99
AA Batteries (4-pack),1,3.84,2019-12-09 12:48:00,"749 4th St, Seattle, WA 98101",3.84
iPhone,1,700.0,2019-12-22 01:43:00,"952 Meadow St, Los Angeles, CA 90001",700.0
ThinkPad Laptop,1,999.99,2019-12-18 13:11:00,"566 Washington St, Seattle, WA 98101",999.99
USB-C Charging Cable,1,11.95,2019-12-06 05:31:00,"857 Sunset St, New York City, NY 10001",11.95
AA Batteries (4-pack),1,3.84,2019-12-02 13:47:00,"663 Lincoln St, San Francisco, CA 94016",3.84
AAA Batteries (4-pack),1,2.99,2019-12-02 13:03:00,"997 Lake St, Dallas, TX 75001",2.99
Flatscreen TV,1,300.0,2019-12-05 15:45:00,"832 Spruce St, Dallas, TX 75001",300.0
27in FHD Monitor,1,149.99,2019-12-27 17:07:00,"240 Ridge St, Portland, OR 97035",149.99
ThinkPad Laptop,1,999.99,2019-12-24 20:04:00,"214 Church St, New York City, NY 10001",999.99
34in Ultrawide Monitor,1,379.99,2019-12-11 08:21:00,"802 12th St, Dallas, TX 75001",379.99
34in Ultrawide Monitor,1,379.99,2019-12-31 17:05:00,"912 13th St, Boston, MA 02215",379.99
USB-C Charging Cable,1,11.95,2019-12-31 20:00:00,"28 Ridge St, New York City, NY 10001",11.95
Wired Headphones,1,11.99,2019-12-29 12:53:00,"907 14th St, Seattle, WA 98101",11.99
USB-C Charging Cable,1,11.95,2019-12-19 13:37:00,"157 4th St, Seattle, WA 98101",11.95
Wired Headphones,1,11.99,2019-12-02 22:00:00,"946 8th St, Los Angeles, CA 90001",11.99
Wired Headphones,2,11.99,2019-12-18 10:37:00,"471 Sunset St, San Francisco, CA 94016",23.98
Wired Headphones,1,11.99,2019-12-06 09:49:00,"180 7th St, Los Angeles, CA 90001",11.99
27in FHD Monitor,1,149.99,2019-12-13 11:45:00,"393 Hickory St, San Francisco, CA 94016",149.99
Wired Headphones,1,11.99,2019-12-19 20:27:00,"284 Cedar St, San Francisco, CA 94016",11.99
Lightning Charging Cable,1,14.95,2019-12-07 22:27:00,"343 8th St, Boston, MA 02215",14.95
27in FHD Monitor,1,149.99,2019-12-16 16:34:00,"217 4th St, San Francisco, CA 94016",149.99
34in Ultrawide Monitor,1,379.99,2019-12-10 13:25:00,"318 Willow St, San Francisco, CA 94016",379.99
AAA Batteries (4-pack),1,2.99,2019-12-22 16:41:00,"171 Park St, Boston, MA 02215",2.99
AA Batteries (4-pack),1,3.84,2019-12-16 19:13:00,"241 Maple St, San Francisco, CA 94016",3.84
Bose SoundSport Headphones,1,99.99,2019-12-13 15:44:00,"104 Wilson St, Dallas, TX 75001",99.99
AA Batteries (4-pack),1,3.84,2019-12-08 10:05:00,"712 8th St, Los Angeles, CA 90001",3.84
Bose SoundSport Headphones,1,99.99,2019-12-21 10:50:00,"536 Elm St, Los Angeles, CA 90001",99.99
Apple Airpods Headphones,1,150.0,2019-12-21 19:57:00,"806 Church St, Los Angeles, CA 90001",150.0
USB-C Charging Cable,1,11.95,2019-12-24 10:41:00,"156 Adams St, Portland, ME 04101",11.95
AAA Batteries (4-pack),1,2.99,2019-12-23 17:46:00,"855 Hill St, San Francisco, CA 94016",2.99
20in Monitor,1,109.99,2019-12-09 13:18:00,"870 14th St, Los Angeles, CA 90001",109.99
Wired Headphones,1,11.99,2019-12-08 02:37:00,"562 Washington St, Atlanta, GA 30301",11.99
AAA Batteries (4-pack),1,2.99,2019-12-21 17:51:00,"115 Sunset St, Dallas, TX 75001",2.99
Lightning Charging Cable,1,14.95,2019-12-16 02:09:00,"761 Chestnut St, Austin, TX 73301",14.95
Wired Headphones,1,11.99,2019-12-01 09:49:00,"562 Spruce St, San Francisco, CA 94016",11.99
Lightning Charging Cable,1,14.95,2019-12-19 23:39:00,"467 8th St, New York City, NY 10001",14.95
Macbook Pro Laptop,1,1700.0,2019-12-13 10:56:00,"380 5th St, New York City, NY 10001",1700.0
Lightning Charging Cable,1,14.95,2019-12-22 23:14:00,"689 Ridge St, San Francisco, CA 94016",14.95
LG Dryer,1,600.0,2019-12-24 13:36:00,"125 14th St, New York City, NY 10001",600.0
27in 4K Gaming Monitor,1,389.99,2019-12-27 15:30:00,"69 Wilson St, New York City, NY 10001",389.99
Lightning Charging Cable,1,14.95,2019-12-01 17:47:00,"163 Church St, San Francisco, CA 94016",14.95
AA Batteries (4-pack),1,3.84,2019-12-31 23:19:00,"377 Wilson St, Atlanta, GA 30301",3.84
ThinkPad Laptop,1,999.99,2019-12-07 09:45:00,"533 Jefferson St, Los Angeles, CA 90001",999.99
ThinkPad Laptop,1,999.99,2020-01-01 01:46:00,"431 Hickory St, Los Angeles, CA 90001",999.99
Flatscreen TV,1,300.0,2019-12-07 09:13:00,"812 Spruce St, Dallas, TX 75001",300.0
USB-C Charging Cable,1,11.95,2019-12-19 16:19:00,"860 Pine St, New York City, NY 10001",11.95
27in 4K Gaming Monitor,1,389.99,2019-12-24 10:33:00,"332 12th St, Dallas, TX 75001",389.99
iPhone,1,700.0,2019-12-19 22:02:00,"394 Elm St, Boston, MA 02215",700.0
AA Batteries (4-pack),1,3.84,2019-12-01 11:36:00,"138 12th St, Atlanta, GA 30301",3.84
Macbook Pro Laptop,1,1700.0,2019-12-07 16:20:00,"494 Hickory St, San Francisco, CA 94016",1700.0
AA Batteries (4-pack),2,3.84,2019-12-16 14:16:00,"449 4th St, Boston, MA 02215",7.68
Wired Headphones,1,11.99,2019-12-05 23:06:00,"576 10th St, San Francisco, CA 94016",11.99
AA Batteries (4-pack),1,3.84,2019-12-19 10:04:00,"998 Chestnut St, San Francisco, CA 94016",3.84
34in Ultrawide Monitor,1,379.99,2019-12-14 13:27:00,"125 Johnson St, San Francisco, CA 94016",379.99
USB-C Charging Cable,1,11.95,2019-12-25 00:30:00,"701 Willow St, Seattle, WA 98101",11.95
Bose SoundSport Headphones,1,99.99,2019-12-10 20:23:00,"584 Cherry St, Boston, MA 02215",99.99
20in Monitor,1,109.99,2019-12-09 14:39:00,"858 Walnut St, New York City, NY 10001",109.99
Apple Airpods Headphones,1,150.0,2019-12-22 10:44:00,"663 5th St, Los Angeles, CA 90001",150.0
Wired Headphones,1,11.99,2019-12-07 14:38:00,"837 Church St, Seattle, WA 98101",11.99
Bose SoundSport Headphones,1,99.99,2019-12-28 10:00:00,"68 Maple St, Los Angeles, CA 90001",99.99
Lightning Charging Cable,2,14.95,2019-12-06 13:39:00,"863 Meadow St, Los Angeles, CA 90001",29.9
Lightning Charging Cable,2,14.95,2019-12-23 16:59:00,"459 Center St, Dallas, TX 75001",29.9
34in Ultrawide Monitor,1,379.99,2019-12-09 12:05:00,"830 Meadow St, New York City, NY 10001",379.99
27in 4K Gaming Monitor,1,389.99,2019-12-19 10:44:00,"9 Meadow St, Boston, MA 02215",389.99
AA Batteries (4-pack),1,3.84,2019-12-08 17:12:00,"837 9th St, Atlanta, GA 30301",3.84
Apple Airpods Headphones,1,150.0,2019-12-28 16:42:00,"391 Meadow St, New York City, NY 10001",150.0
Apple Airpods Headphones,1,150.0,2019-12-10 01:12:00,"515 Willow St, San Francisco, CA 94016",150.0
Vareebadd Phone,1,400.0,2019-12-24 03:51:00,"402 Main St, San Francisco, CA 94016",400.0
USB-C Charging Cable,1,11.95,2019-12-30 11:11:00,"801 Lake St, San Francisco, CA 94016",11.95
Wired Headphones,1,11.99,2019-12-28 23:33:00,"336 Center St, New York City, NY 10001",11.99
USB-C Charging Cable,1,11.95,2019-12-28 23:33:00,"336 Center St, New York City, NY 10001",11.95
Lightning Charging Cable,1,14.95,2019-12-12 19:54:00,"412 Park St, Los Angeles, CA 90001",14.95
ThinkPad Laptop,1,999.99,2019-12-13 18:41:00,"702 Johnson St, San Francisco, CA 94016",999.99
27in FHD Monitor,1,149.99,2019-12-04 09:17:00,"502 Washington St, San Francisco, CA 94016",149.99
Macbook Pro Laptop,1,1700.0,2019-12-02 13:28:00,"638 Park St, Atlanta, GA 30301",1700.0
Macbook Pro Laptop,1,1700.0,2019-12-22 23:25:00,"908 Madison St, San Francisco, CA 94016",1700.0
Wired Headphones,1,11.99,2019-12-03 00:15:00,"818 Madison St, San Francisco, CA 94016",11.99
USB-C Charging Cable,1,11.95,2019-12-23 18:06:00,"283 Maple St, San Francisco, CA 94016",11.95
AAA Batteries (4-pack),1,2.99,2019-12-18 10:04:00,"550 Johnson St, Los Angeles, CA 90001",2.99
Macbook Pro Laptop,1,1700.0,2019-12-18 14:43:00,"432 Church St, Los Angeles, CA 90001",1700.0
Wired Headphones,1,11.99,2019-12-03 16:01:00,"49 Dogwood St, Seattle, WA 98101",11.99
USB-C Charging Cable,1,11.95,2019-12-31 16:52:00,"840 11th St, Dallas, TX 75001",11.95
Apple Airpods Headphones,1,150.0,2019-12-02 01:12:00,"196 Pine St, New York City, NY 10001",150.0
Lightning Charging Cable,1,14.95,2019-12-09 18:34:00,"825 13th St, Portland, OR 97035",14.95
Bose SoundSport Headphones,1,99.99,2019-12-31 22:43:00,"372 Jackson St, Boston, MA 02215",99.99
Macbook Pro Laptop,1,1700.0,2019-12-19 23:49:00,"836 Church St, Los Angeles, CA 90001",1700.0
Lightning Charging Cable,1,14.95,2019-12-12 15:17:00,"664 Hill St, Austin, TX 73301",14.95
USB-C Charging Cable,1,11.95,2019-12-10 13:58:00,"951 Meadow St, Seattle, WA 98101",11.95
Apple Airpods Headphones,1,150.0,2019-12-07 02:31:00,"338 Jefferson St, Seattle, WA 98101",150.0
Flatscreen TV,1,300.0,2019-12-13 13:36:00,"408 10th St, Austin, TX 73301",300.0
ThinkPad Laptop,1,999.99,2019-12-07 17:40:00,"321 Pine St, San Francisco, CA 94016",999.99
27in FHD Monitor,1,149.99,2019-12-23 15:20:00,"396 Hickory St, Los Angeles, CA 90001",149.99
Apple Airpods Headphones,1,150.0,2019-12-01 20:09:00,"628 Meadow St, Los Angeles, CA 90001",150.0
Apple Airpods Headphones,1,150.0,2019-12-05 06:46:00,"430 Adams St, San Francisco, CA 94016",150.0
Wired Headphones,1,11.99,2019-12-29 09:35:00,"710 Pine St, San Francisco, CA 94016",11.99
AA Batteries (4-pack),2,3.84,2019-12-18 09:18:00,"474 Willow St, Los Angeles, CA 90001",7.68
Macbook Pro Laptop,1,1700.0,2019-12-26 15:21:00,"934 Ridge St, Seattle, WA 98101",1700.0
AAA Batteries (4-pack),3,2.99,2019-12-27 11:07:00,"387 Pine St, Atlanta, GA 30301",8.97
Google Phone,1,600.0,2019-12-08 17:41:00,"186 Forest St, Austin, TX 73301",600.0
AAA Batteries (4-pack),1,2.99,2019-12-31 12:48:00,"541 Adams St, Atlanta, GA 30301",2.99
AAA Batteries (4-pack),1,2.99,2019-12-26 09:57:00,"243 Elm St, Boston, MA 02215",2.99
Wired Headphones,1,11.99,2019-12-31 19:40:00,"138 Lakeview St, San Francisco, CA 94016",11.99
AAA Batteries (4-pack),1,2.99,2019-12-11 10:15:00,"629 6th St, San Francisco, CA 94016",2.99
iPhone,1,700.0,2019-12-26 18:41:00,"821 7th St, Boston, MA 02215",700.0
Wired Headphones,1,11.99,2019-12-05 18:31:00,"79 Hill St, San Francisco, CA 94016",11.99
AAA Batteries (4-pack),1,2.99,2019-12-22 09:21:00,"345 South St, Atlanta, GA 30301",2.99
Apple Airpods Headphones,1,150.0,2019-12-21 21:21:00,"169 Madison St, New York City, NY 10001",150.0
Wired Headphones,1,11.99,2019-12-26 13:19:00,"459 Sunset St, Boston, MA 02215",11.99
Wired Headphones,1,11.99,2019-12-07 10:17:00,"342 Maple St, San Francisco, CA 94016",11.99
USB-C Charging Cable,1,11.95,2019-12-31 12:20:00,"639 River St, Los Angeles, CA 90001",11.95
USB-C Charging Cable,1,11.95,2019-12-31 07:10:00,"54 Lake St, Seattle, WA 98101",11.95
Wired Headphones,1,11.99,2019-12-29 11:31:00,"536 Center St, New York City, NY 10001",11.99
Macbook Pro Laptop,1,1700.0,2019-12-16 11:41:00,"497 Walnut St, San Francisco, CA 94016",1700.0
Lightning Charging Cable,1,14.95,2019-12-24 11:51:00,"438 River St, San Francisco, CA 94016",14.95
USB-C Charging Cable,1,11.95,2019-12-21 17:40:00,"657 13th St, Seattle, WA 98101",11.95
USB-C Charging Cable,1,11.95,2019-12-05 17:11:00,"691 10th St, Atlanta, GA 30301",11.95
USB-C Charging Cable,1,11.95,2019-12-24 19:10:00,"570 4th St, New York City, NY 10001",11.95
Wired Headphones,1,11.99,2019-12-03 06:34:00,"441 West St, San Francisco, CA 94016",11.99
34in Ultrawide Monitor,1,379.99,2019-12-17 23:23:00,"671 Spruce St, Dallas, TX 75001",379.99
Wired Headphones,1,11.99,2019-12-29 17:34:00,"816 Washington St, Austin, TX 73301",11.99
AAA Batteries (4-pack),1,2.99,2019-12-17 10:30:00,"962 Cedar St, Atlanta, GA 30301",2.99
Apple Airpods Headphones,1,150.0,2019-12-01 22:43:00,"732 Highland St, Los Angeles, CA 90001",150.0
Lightning Charging Cable,1,14.95,2019-12-02 17:08:00,"265 Washington St, San Francisco, CA 94016",14.95
Bose SoundSport Headphones,1,99.99,2019-12-27 22:36:00,"697 14th St, San Francisco, CA 94016",99.99
34in Ultrawide Monitor,1,379.99,2019-12-05 15:34:00,"874 Willow St, Atlanta, GA 30301",379.99
USB-C Charging Cable,1,11.95,2019-12-17 08:26:00,"354 North St, Atlanta, GA 30301",11.95
USB-C Charging Cable,1,11.95,2019-12-09 18:05:00,"200 Lakeview St, New York City, NY 10001",11.95
Bose SoundSport Headphones,1,99.99,2019-12-30 10:44:00,"296 Lakeview St, Los Angeles, CA 90001",99.99
USB-C Charging Cable,1,11.95,2019-12-18 13:13:00,"871 Walnut St, Atlanta, GA 30301",11.95
Lightning Charging Cable,1,14.95,2019-12-18 13:13:00,"871 Walnut St, Atlanta, GA 30301",14.95
AA Batteries (4-pack),1,3.84,2019-12-11 10:10:00,"955 12th St, San Francisco, CA 94016",3.84
AAA Batteries (4-pack),1,2.99,2019-12-13 07:28:00,"454 Hickory St, San Francisco, CA 94016",2.99
27in FHD Monitor,1,149.99,2019-12-01 19:19:00,"492 Jackson St, Seattle, WA 98101",149.99
USB-C Charging Cable,1,11.95,2019-12-14 10:34:00,"815 Willow St, Dallas, TX 75001",11.95
Macbook Pro Laptop,1,1700.0,2019-12-16 21:51:00,"652 9th St, Seattle, WA 98101",1700.0
USB-C Charging Cable,1,11.95,2019-12-16 21:51:00,"652 9th St, Seattle, WA 98101",11.95
AAA Batteries (4-pack),1,2.99,2019-12-01 21:33:00,"11 Forest St, Seattle, WA 98101",2.99
Google Phone,1,600.0,2019-12-27 19:36:00,"228 2nd St, Los Angeles, CA 90001",600.0
AA Batteries (4-pack),1,3.84,2019-12-23 20:19:00,"456 Walnut St, San Francisco, CA 94016",3.84
27in FHD Monitor,1,149.99,2019-12-12 14:57:00,"385 Ridge St, Los Angeles, CA 90001",149.99
Macbook Pro Laptop,1,1700.0,2019-12-23 07:19:00,"422 8th St, Portland, OR 97035",1700.0
USB-C Charging Cable,1,11.95,2019-12-16 21:09:00,"536 Forest St, San Francisco, CA 94016",11.95
Lightning Charging Cable,1,14.95,2019-12-16 21:09:00,"536 Forest St, San Francisco, CA 94016",14.95
Lightning Charging Cable,1,14.95,2019-12-10 12:22:00,"363 8th St, Los Angeles, CA 90001",14.95
AAA Batteries (4-pack),1,2.99,2019-12-10 13:48:00,"400 Lincoln St, Boston, MA 02215",2.99
Apple Airpods Headphones,1,150.0,2019-12-10 13:48:00,"400 Lincoln St, Boston, MA 02215",150.0
34in Ultrawide Monitor,1,379.99,2019-12-06 19:51:00,"37 9th St, San Francisco, CA 94016",379.99
27in 4K Gaming Monitor,1,389.99,2019-12-15 20:24:00,"642 Dogwood St, Los Angeles, CA 90001",389.99
USB-C Charging Cable,1,11.95,2019-12-10 14:45:00,"646 Lincoln St, Boston, MA 02215",11.95
USB-C Charging Cable,1,11.95,2019-12-17 07:09:00,"934 Spruce St, Portland, OR 97035",11.95
Google Phone,1,600.0,2019-12-24 13:42:00,"333 Washington St, Dallas, TX 75001",600.0
Wired Headphones,1,11.99,2019-12-02 14:23:00,"73 Jackson St, Seattle, WA 98101",11.99
AAA Batteries (4-pack),3,2.99,2019-12-13 19:43:00,"808 Forest St, Boston, MA 02215",8.97
Apple Airpods Headphones,1,150.0,2019-12-27 19:02:00,"457 11th St, New York City, NY 10001",150.0
USB-C Charging Cable,1,11.95,2019-12-16 07:37:00,"541 Cedar St, New York City, NY 10001",11.95
USB-C Charging Cable,1,11.95,2019-12-14 02:39:00,"864 Madison St, New York City, NY 10001",11.95
USB-C Charging Cable,1,11.95,2019-12-03 09:52:00,"766 Johnson St, San Francisco, CA 94016",11.95
Wired Headphones,1,11.99,2019-12-23 08:42:00,"560 Adams St, Boston, MA 02215",11.99
Lightning Charging Cable,1,14.95,2019-12-18 18:50:00,"764 8th St, Seattle, WA 98101",14.95
27in 4K Gaming Monitor,1,389.99,2019-12-06 21:16:00,"498 North St, Atlanta, GA 30301",389.99
iPhone,1,700.0,2019-12-10 00:00:00,"35 Lakeview St, San Francisco, CA 94016",700.0
Macbook Pro Laptop,1,1700.0,2019-12-16 16:38:00,"83 5th St, San Francisco, CA 94016",1700.0
Wired Headphones,1,11.99,2019-12-14 08:32:00,"456 Johnson St, San Francisco, CA 94016",11.99
AA Batteries (4-pack),1,3.84,2019-12-28 21:37:00,"307 Hill St, Seattle, WA 98101",3.84
Wired Headphones,1,11.99,2019-12-01 19:46:00,"259 Wilson St, New York City, NY 10001",11.99
34in Ultrawide Monitor,1,379.99,2019-12-31 10:28:00,"504 Madison St, San Francisco, CA 94016",379.99
20in Monitor,1,109.99,2019-12-24 20:46:00,"751 14th St, Seattle, WA 98101",109.99
iPhone,1,700.0,2019-12-07 05:48:00,"78 Lincoln St, Austin, TX 73301",700.0
Lightning Charging Cable,1,14.95,2019-12-07 05:48:00,"78 Lincoln St, Austin, TX 73301",14.95
iPhone,1,700.0,2019-12-13 17:48:00,"915 6th St, San Francisco, CA 94016",700.0
27in 4K Gaming Monitor,1,389.99,2019-12-24 08:37:00,"680 Center St, Los Angeles, CA 90001",389.99
Wired Headphones,1,11.99,2019-12-12 19:45:00,"253 North St, Boston, MA 02215",11.99
USB-C Charging Cable,1,11.95,2019-12-18 16:54:00,"357 2nd St, New York City, NY 10001",11.95
Wired Headphones,1,11.99,2019-12-05 16:43:00,"851 1st St, New York City, NY 10001",11.99
Lightning Charging Cable,1,14.95,2019-12-19 20:17:00,"411 Washington St, San Francisco, CA 94016",14.95
Flatscreen TV,1,300.0,2019-12-12 09:54:00,"919 Jefferson St, Seattle, WA 98101",300.0
Google Phone,1,600.0,2019-12-03 21:03:00,"12 Dogwood St, New York City, NY 10001",600.0
USB-C Charging Cable,1,11.95,2019-12-03 21:03:00,"12 Dogwood St, New York City, NY 10001",11.95
AA Batteries (4-pack),1,3.84,2019-12-22 12:31:00,"168 Maple St, Austin, TX 73301",3.84
Lightning Charging Cable,1,14.95,2019-12-17 13:17:00,"209 Cherry St, Portland, OR 97035",14.95
AAA Batteries (4-pack),1,2.99,2019-12-03 15:57:00,"28 Hill St, Los Angeles, CA 90001",2.99
27in FHD Monitor,1,149.99,2019-12-02 11:52:00,"826 Lake St, New York City, NY 10001",149.99
iPhone,1,700.0,2019-12-21 16:44:00,"170 Dogwood St, Portland, OR 97035",700.0
Wired Headphones,1,11.99,2019-12-21 16:44:00,"170 Dogwood St, Portland, OR 97035",11.99
Wired Headphones,1,11.99,2019-12-29 07:13:00,"698 Church St, Los Angeles, CA 90001",11.99
Wired Headphones,1,11.99,2019-12-02 10:33:00,"63 Elm St, San Francisco, CA 94016",11.99
USB-C Charging Cable,1,11.95,2019-12-27 18:18:00,"663 Highland St, San Francisco, CA 94016",11.95
AA Batteries (4-pack),2,3.84,2019-12-01 12:58:00,"255 7th St, San Francisco, CA 94016",7.68
Bose SoundSport Headphones,1,99.99,2019-12-14 11:22:00,"972 13th St, Atlanta, GA 30301",99.99
Bose SoundSport Headphones,1,99.99,2019-12-17 13:00:00,"483 Cedar St, San Francisco, CA 94016",99.99
AAA Batteries (4-pack),1,2.99,2019-12-31 13:38:00,"502 1st St, Los Angeles, CA 90001",2.99
AAA Batteries (4-pack),1,2.99,2019-12-07 11:44:00,"564 Chestnut St, Atlanta, GA 30301",2.99
27in FHD Monitor,1,149.99,2019-12-14 14:00:00,"338 Church St, Portland, OR 97035",149.99
Bose SoundSport Headphones,1,99.99,2019-12-27 05:53:00,"691 Jefferson St, Los Angeles, CA 90001",99.99
USB-C Charging Cable,1,11.95,2019-12-28 10:15:00,"247 Spruce St, San Francisco, CA 94016",11.95
AAA Batteries (4-pack),1,2.99,2019-12-13 20:34:00,"33 Highland St, San Francisco, CA 94016",2.99
Apple Airpods Headphones,1,150.0,2019-12-01 22:25:00,"318 Church St, Boston, MA 02215",150.0
34in Ultrawide Monitor,1,379.99,2019-12-14 19:25:00,"168 5th St, Dallas, TX 75001",379.99
AAA Batteries (4-pack),3,2.99,2019-12-03 00:18:00,"619 Cherry St, Boston, MA 02215",8.97
Apple Airpods Headphones,1,150.0,2019-12-09 08:01:00,"785 Spruce St, Boston, MA 02215",150.0
Lightning Charging Cable,1,14.95,2019-12-26 11:26:00,"649 Hill St, Dallas, TX 75001",14.95
USB-C Charging Cable,1,11.95,2019-12-20 19:57:00,"98 5th St, San Francisco, CA 94016",11.95
AA Batteries (4-pack),1,3.84,2019-12-01 18:09:00,"935 Lake St, Portland, OR 97035",3.84
AAA Batteries (4-pack),2,2.99,2019-12-06 16:12:00,"942 River St, Austin, TX 73301",5.98
AA Batteries (4-pack),1,3.84,2019-12-01 21:42:00,"850 6th St, New York City, NY 10001",3.84
Macbook Pro Laptop,1,1700.0,2020-01-01 02:20:00,"326 14th St, Dallas, TX 75001",1700.0
Lightning Charging Cable,1,14.95,2019-12-08 17:51:00,"739 Pine St, San Francisco, CA 94016",14.95
USB-C Charging Cable,1,11.95,2019-12-27 10:26:00,"843 North St, San Francisco, CA 94016",11.95
USB-C Charging Cable,1,11.95,2019-12-31 12:39:00,"399 7th St, Dallas, TX 75001",11.95
20in Monitor,1,109.99,2019-12-04 12:25:00,"557 Madison St, San Francisco, CA 94016",109.99
20in Monitor,1,109.99,2019-12-02 18:53:00,"152 Ridge St, San Francisco, CA 94016",109.99
Google Phone,1,600.0,2019-12-23 21:17:00,"731 7th St, San Francisco, CA 94016",600.0
Google Phone,1,600.0,2019-12-12 13:14:00,"248 Hill St, Atlanta, GA 30301",600.0
iPhone,1,700.0,2019-12-21 12:56:00,"815 13th St, San Francisco, CA 94016",700.0
Apple Airpods Headphones,1,150.0,2019-12-16 10:11:00,"979 Ridge St, Los Angeles, CA 90001",150.0
Bose SoundSport Headphones,1,99.99,2019-12-02 18:59:00,"435 14th St, Seattle, WA 98101",99.99
AA Batteries (4-pack),1,3.84,2019-12-24 19:07:00,"681 13th St, Boston, MA 02215",3.84
USB-C Charging Cable,1,11.95,2019-12-11 11:30:00,"455 Dogwood St, New York City, NY 10001",11.95
Lightning Charging Cable,1,14.95,2019-12-23 11:48:00,"128 South St, San Francisco, CA 94016",14.95
27in FHD Monitor,1,149.99,2019-12-19 14:48:00,"995 Wilson St, Austin, TX 73301",149.99
Wired Headphones,1,11.99,2019-12-02 23:30:00,"500 Johnson St, San Francisco, CA 94016",11.99
AA Batteries (4-pack),1,3.84,2019-12-24 06:19:00,"778 Highland St, San Francisco, CA 94016",3.84
Wired Headphones,1,11.99,2019-12-03 19:50:00,"83 Cherry St, Boston, MA 02215",11.99
Bose SoundSport Headphones,1,99.99,2019-12-17 16:53:00,"231 South St, Portland, ME 04101",99.99
Flatscreen TV,1,300.0,2019-12-30 00:23:00,"14 Johnson St, Dallas, TX 75001",300.0
27in 4K Gaming Monitor,1,389.99,2019-12-06 09:16:00,"937 North St, Boston, MA 02215",389.99
AAA Batteries (4-pack),2,2.99,2019-12-29 21:00:00,"152 5th St, Atlanta, GA 30301",5.98
Wired Headphones,2,11.99,2019-12-17 10:44:00,"946 Lincoln St, Austin, TX 73301",23.98
Flatscreen TV,1,300.0,2019-12-09 22:34:00,"90 Maple St, Seattle, WA 98101",300.0
Bose SoundSport Headphones,1,99.99,2019-12-14 18:48:00,"678 Cedar St, Los Angeles, CA 90001",99.99
34in Ultrawide Monitor,1,379.99,2019-12-18 14:03:00,"288 South St, San Francisco, CA 94016",379.99
Apple Airpods Headphones,1,150.0,2019-12-09 13:37:00,"660 Park St, New York City, NY 10001",150.0
34in Ultrawide Monitor,1,379.99,2019-12-02 12:17:00,"766 13th St, San Francisco, CA 94016",379.99
Lightning Charging Cable,1,14.95,2019-12-02 11:00:00,"314 7th St, San Francisco, CA 94016",14.95
USB-C Charging Cable,1,11.95,2019-12-14 15:48:00,"26 Sunset St, Boston, MA 02215",11.95
AAA Batteries (4-pack),1,2.99,2019-12-04 14:35:00,"210 Sunset St, Dallas, TX 75001",2.99
